SMILES,C1SP3,MDEC-33,khs.ssGeH2,khs.sssssP,khs.dsssP,khs.ddssS,MDEC-34,khs.aasC,SPC-4,VPC-4,khs.ssSe,SPC-5,VPC-5,khs.sssPbH,SPC-6,khs.ssSiH2,khs.ssBe,MDEN-11,VPC-6,MDEN-12,MDEO-22,WPOL,SP-0,MDEN-13,khs.sssSiH,ATSc1,Kier1,SP-1,khs.tCH,khs.sGeH3,ATSc2,khs.ssssGe,khs.dssC,Kier2,khs.ssPH,VAdjMat,ATSc3,SC-3,khs.aaNH,khs.sssAs,Kier3,SP-2,khs.sSeH,khs.ssNH2,MDEC-11,ATSc4,SC-4,khs.ssssPb,khs.sSH,SP-3,khs.sssGeH,MDEC-12,ATSc5,SC-5,SP-4,khs.sssB,MDEC-13,SC-6,khs.ssCH2,SP-5,khs.ssBH,MDEC-14,topoShape,SP-6,khs.sF,khs.sssssAs,VCH-3,khs.dO,SP-7,khs.aaCH,khs.aasN,VCH-4,MDEC-44,khs.ssssB,khs.dNH,khs.ddsN,VCH-5,khs.dssSe,khs.ssssC,fragC,VCH-6,khs.ssssBe,VCH-7,ECCEN,khs.dS,C3SP2,khs.sBr,khs.sI,TopoPSA,khs.dsCH,C3SP3,PetitjeanNumber,SCH-3,MDEN-22,khs.dsN,khs.ssNH,khs.ssssSi,SCH-4,MDEN-23,C4SP3,khs.sPbH3,khs.sssdAs,WPATH,SCH-5,C2SP1,SCH-6,C2SP2,SCH-7,khs.sSnH3,khs.aaN,khs.sssNH,MDEC-22,C2SP3,khs.aaO,khs.dssS,MDEC-23,khs.sCl,khs.sssN,khs.ssssSn,khs.dCH2,geomShape,MDEC-24,khs.ssO,ATSm1,khs.sssP,ATSm2,Zagreb,ATSp1,khs.aaaC,khs.sssCH,khs.ssssN,khs.sLi,VP-0,khs.aaS,ATSm3,MDEO-11,ATSp2,khs.ssPbH2,khs.sNH2,VP-1,ATSm4,khs.aaSe,VC-3,MDEO-12,ATSp3,khs.ssS,khs.sNH3,VP-2,khs.sAsH2,ATSm5,VC-4,TPSA,ATSp4,VP-3,khs.ssSnH2,VC-5,ATSp5,VP-4,khs.sPH2,khs.sCH3,khs.ddssSe,VC-6,MDEN-33,VP-5,khs.sOH,khs.tsC,khs.ssAsH,khs.sSiH3,VP-6,C1SP1,khs.sssSnH,VP-7,C1SP2,khs.tN,khs.ddC,khs.dSe
Brc1[nH]c(Br)c(Br)n1, 2.0, 1.88988161087036, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.41023671627045 1.41023671627045, 1.47485303878784 1.47485303878784, 0.0, 1.74368977546692 1.74368977546692, 1.69008886814117 1.69008886814117, 0.0, 1.61931610107422 1.61931610107422, 0.0, 0.0, 0.0, 2.19694185256958 2.19694185256958, 0.0, 0.0, 7.0, 6.14626455307007, 0.0, 0.0, 0.226065590977669, 6.125, 3.69837737083435, 0.0, 0.0, -0.172798112034798, 0.0, 0.0, 2.08264470100403, 0.0, 4.0, 0.0812896341085434, 0.760079681873322, 2.0, 0.0, 1.25, 3.5311439037323, 0.0, 0.0, 0.0, -0.0416566878557205, 0.0, 0.0, 0.0, 2.51971244812012, 0.0, 0.0, 0.0201323684304953, 0.16666667163372, 1.83019411563873, 0.0, 0.0, 0.0, 0.0, 0.849515795707703, 0.0, 0.0, 0.333333343267441, 0.0962250456213951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025000000372529, 0.0, 0.0, 8.05000019073486, 0.147297069430351, 0.0, 0.289285719394684, 51.0, 0.0, 0.0, 3.0, 0.0, 25.7800006866455, 0.0, 0.0, 0.25, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.0, 0.0962250456213951, 0.0, 0.288675129413605, 0.0, 0.288675129413605, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 138.494247436523, 0.0, 25.622766494751, 38.0, 621.721557617188, 0.0, 0.0, 0.0, 0.0, 8.28631019592285, 0.0, 50.0307159423828, 0.0, 679.47216796875, 0.0, 0.0, 4.09036874771118, 86.3852996826172, 0.0, 0.635551154613495, 0.0, 864.585998535156, 0.0, 0.0, 3.28581428527832, 0.0, 88.5161819458008, 0.0, , 476.941986083984, 2.54355430603027, 0.0, 0.192857146263123, 105.904350280762, 1.62303447723389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.725835859775543, 0.0, 0.0, 0.0, 0.0, 0.0964285731315613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
CCCCCCCCCCC(=O)C, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.288675129413605 0.288675129413605, 0.102062076330185 0.102062076330185, 0.0, 0.20412415266037 0.20412415266037, 0.0721687823534012 0.0721687823534012, 0.0, 0.144337564706802 0.144337564706802, 0.0, 0.0, 0.0, 0.0510310381650925 0.0510310381650925, 0.0, 0.0, 10.0, 9.94131088256836, 0.0, 0.0, 0.121041655540466, 13.0, 6.27005577087402, 0.0, 0.0, -0.0234891343861818, 0.0, 1.0, 10.0833330154419, 0.0, 4.70043992996216, -0.0351925380527973, 0.40824830532074, 0.0, 0.0, 12.0, 4.65739583969116, 0.0, 0.0, 0.0909090936183929, -0.00172985868994147, 0.0, 0.0, 0.0, 2.63502788543701, 0.0, 3.81913924217224, -0.000106062878330704, 0.0, 1.68646931648254, 0.0, 0.63245552778244, 0.0, 9.0, 1.06751394271851, 0.0, 0.0, 0.833333313465118, 0.666457951068878, 0.0, 0.0, 0.0, 1.0, 0.408756941556931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1140.01000976562, 0.0, 0.0, 0.0, 203.0, 0.0, 0.0, 0.0, 0.0, 17.0699996948242, 0.0, 0.0, 0.454545468091965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 354.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 13.1851243972778, 9.0, 0.0, 0.0, 2.17015647888184, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 13.7744693756104, 0.0, 12.3320922851562, 48.0, 587.341979980469, 0.0, 0.0, 0.0, 0.0, 9.27220916748047, 0.0, 12.6641836166382, 0.0, 567.58447265625, 0.0, 0.0, 5.76478433609009, 10.3320922851562, 0.0, 0.144337564706802, 0.0, 549.091125488281, 0.0, 0.0, 3.92688894271851, 0.0, 9.33209228515625, 0.0, , 476.616027832031, 2.38239216804504, 0.0, 0.0, 422.221496582031, 1.50782895088196, 0.0, 2.0, 0.0, 0.0, 0.0, 0.941196084022522, 0.0, 0.0, 0.0, 0.0, 0.577137768268585, 0.0, 0.0, 0.345598042011261, 0.0, 0.0, 0.0, 0.0
CC(N)Cc1ccccc1.CC(N)Cc1ccccc1.OS(=O)(=O)O, 2.0, 4.76220293421648e-06, , , , , 0.0, 2.0, 1.28445708751678 1.28445708751678, 0.643950521945953 0.643950521945953, , 2.08377695083618 2.08377695083618, 0.879652798175812 0.879652798175812, , 2.18682599067688 2.18682599067688, , 0.0, 9.99999971718069e-10, 0.755724489688873 0.755724489688873, 0.0, 0.0, 18.0, 19.2946815490723, 0.0, , 0.323518097400665, 25.0, 11.5753870010376, 0.0, , -0.224597156047821, , 0.0, 14.1066665649414, , 5.64385604858398, 0.0631789118051529, 3.22474479675293, 0.0, , 20.1666660308838, 11.2671699523926, , 0.0, 9.99999971718069e-10, -0.000317534140776843, 0.5, , , 5.0589656829834, , 0.000374490773538128, -2.29255383601412e-05, 0.0, 4.17901706695557, 0.0, 0.000192224906641059, 0.0, 2.0, 2.90913558006287, 0.0, 0.0, 999.0009765625, 1.19104409217834, , , 0.0, , 0.638071179389954, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 2104.07006835938, 0.0641500279307365, 0.0, 0.0453609228134155, 755359680.0, , 0.0, , , 135.020004272461, 0.0, 2.0, 0.999000012874603, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 199999995904.0, 0.0, 0.0, 0.20412415266037, 0.0, 0.144337564706802, , 0.0, 0.0, 0.0, 14.0, , , 0.00104044668842107, , 0.0, , 0.0, , 0.0, , 34.9456062316895, , 34.5579681396484, 108.0, 1184.41479492188, 0.0, 2.0, , 0.0, 15.0751514434814, , 35.3115539550781, 3.0, 1223.78674316406, , 2.0, 8.6498966217041, 18.3323707580566, , 0.977966368198395, 0.0, 1440.08154296875, , 0.0, 6.28520107269287, , 14.664740562439, 0.0289036650210619, , 976.680969238281, 2.80100440979004, , 0.0, 662.45751953125, 1.97175669670105, , 2.0, , 0.0, 0.0, 1.12847018241882, , 0.0, , , 0.429300367832184, 0.0, , 0.195478409528732, 0.0, 0.0, 0.0, 
CCCCO, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 2.0, 4.12132024765015, 0.0, 0.0, 0.0834003686904907, 5.0, 2.41421365737915, 0.0, 0.0, -0.0336307398974895, 0.0, 0.0, 4.0, 0.0, 3.32192802429199, -0.00744548672810197, 0.0, 0.0, 0.0, 4.0, 1.35355341434479, 0.0, 0.0, 0.0, -0.000602977932430804, 0.0, 0.0, 0.0, 0.70710676908493, 0.0, 1.65096366405487, -2.09808786166832e-05, 0.0, 0.353553384542465, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 176.009994506836, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 20.2299995422363, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.38110160827637, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 5.77446889877319, 0.0, 4.33209180831909, 14.0, 136.439117431641, 0.0, 0.0, 0.0, 0.0, 3.5685338973999, 0.0, 3.33209204673767, 0.0, 115.504119873047, 0.0, 0.0, 2.02333450317383, 2.33209204673767, 0.0, 0.0, 0.0, 82.9552688598633, 0.0, 0.0, 1.07716023921967, 0.0, 1.33209192752838, 0.0, , 48.0306434631348, 0.511667251586914, 0.0, 0.0, 18.4910640716553, 0.15811388194561, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
C=C[C@@](C)(O)CC[C@H]1C(=C)CCC2C(C)(C)CCC[C@]12C, 4.0, 1.65096366405487, 0.0, 0.0, 0.0, 0.0, 4.01156044006348, 0.0, 6.01308012008667 6.01308012008667, 4.86006927490234 4.86006927490234, 0.0, 9.6026554107666 9.6026554107666, 8.24303817749023 8.24303817749023, 0.0, 12.3006086349487 12.3006086349487, 0.0, 0.0, 0.0, 10.6973104476929 10.6973104476929, 0.0, 0.0, 38.0, 15.8889055252075, 0.0, 0.0, 0.0759923309087753, 17.3553714752197, 9.62277412414551, 0.0, 0.0, -0.0219053737819195, 0.0, 1.0, 5.8938775062561, 0.0, 5.39231729507446, -0.0146848103031516, 3.40596508979797, 0.0, 0.0, 3.34710741043091, 10.1181087493896, 0.0, 0.0, 2.72879838943481, 0.00042645403300412, 0.571975290775299, 0.0, 0.0, 7.80978631973267, 0.0, 11.6761655807495, -0.00877075642347336, 0.701981246471405, 5.94824552536011, 0.0, 5.27979898452759, 0.161947965621948, 7.0, 4.10929584503174, 0.0, 5.53277540206909, 0.800000011920929, 3.61697745323181, 0.0, 0.0, 0.0, 0.0, 1.88678872585297, 0.0, 0.0, 0.0, 0.825481832027435, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2716.01000976562, 0.0926977023482323, 0.0, 0.369528621435165, 311.0, 0.0, 1.0, 0.0, 0.0, 20.2299995422363, 1.0, 3.0, 0.444444447755814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 856.0, 0.0, 0.0, 0.0991435572504997, 1.0, 0.406962960958481, 0.0, 0.0, 0.0, 8.20534992218018, 7.0, 0.0, 0.0, 9.32338905334473, 0.0, 0.0, 0.0, 2.0, , 8.48597717285156, 0.0, 21.7744693756104, 0.0, 22.3320922851562, 114.0, 1800.93994140625, 0.0, 2.0, 0.0, 0.0, 14.5432252883911, 0.0, 35.9962768554688, 0.0, 2149.39819335938, 0.0, 0.0, 8.65949440002441, 38.6641845703125, 0.0, 2.67432928085327, 0.0, 3247.13940429688, 0.0, 0.0, 8.75002002716064, 0.0, 33.3320922851562, 0.413262367248535, , 3408.63134765625, 6.69780969619751, 0.0, 0.642952680587769, 2788.46508789062, 5.34629487991333, 0.0, 4.0, 0.0, 0.155502110719681, 0.0, 3.58375120162964, 1.0, 0.0, 0.0, 0.0, 2.90827965736389, 0.0, 0.0, 1.51866102218628, 2.0, 0.0, 0.0, 0.0
CCCCCCOC(=O)C, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.288675129413605 0.288675129413605, 0.0589255653321743 0.0589255653321743, 0.0, 0.20412415266037 0.20412415266037, 0.0416666679084301 0.0416666679084301, 0.0, 0.144337564706802 0.144337564706802, 0.0, 0.0, 0.0, 0.0294627826660872 0.0294627826660872, 0.0, 0.0, 7.0, 7.81999111175537, 0.0, 0.0, 0.270854264497757, 10.0, 4.77005577087402, 0.0, 0.0, -0.165358111262321, 0.0, 1.0, 7.11111116409302, 0.0, 4.32192802429199, 0.0505840219557285, 0.40824830532074, 0.0, 0.0, 9.14285755157471, 3.59673547744751, 0.0, 0.0, 0.125, -0.0157026406377554, 0.0, 0.0, 0.0, 1.88502776622772, 0.0, 2.83101272583008, -0.00452675018459558, 0.0, 1.15613925457001, 0.0, 0.755928933620453, 0.0, 5.0, 0.692513883113861, 0.0, 0.0, 1.0, 0.40129292011261, 0.0, 0.0, 0.0, 1.0, 0.216506347060204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 535.02001953125, 0.0, 0.0, 0.0, 111.0, 0.0, 0.0, 0.0, 0.0, 26.2999992370605, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 158.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.67623996734619, 4.0, 0.0, 0.0, 1.34123075008392, 0.0, 0.0, 0.0, 0.0, , 0.0, 1.0, 11.5489377975464, 0.0, 9.99627590179443, 36.0, 359.117279052734, 0.0, 0.0, 0.0, 0.0, 6.8520302772522, 0.0, 10.7707452774048, 0.0, 339.638153076172, 0.0, 0.0, 3.90403032302856, 7.66418409347534, 0.0, 0.0833333358168602, 0.5, 321.548858642578, 0.0, 0.0, 2.40070343017578, 0.0, 6.66418409347534, 0.0, , 262.498748779297, 1.30321621894836, 0.0, 0.0, 217.366500854492, 0.744736313819885, 0.0, 2.0, 0.0, 0.0, 0.0, 0.40160807967186, 0.0, 0.0, 0.0, 0.0, 0.180117547512054, 0.0, 0.0, 0.0869001746177673, 1.0, 0.0, 0.0, 0.0
CCCC=O, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 2.0, 4.12132024765015, 0.0, 0.0, 0.132066667079926, 5.0, 2.41421365737915, 0.0, 0.0, -0.0442660227417946, 0.0, 0.0, 4.0, 0.0, 3.32192802429199, -0.0192874670028687, 0.0, 0.0, 0.0, 4.0, 1.35355341434479, 0.0, 0.0, 0.0, -0.0023360603954643, 0.0, 0.0, 0.0, 0.70710676908493, 0.0, 1.65096366405487, -0.00014378092600964, 0.0, 0.353553384542465, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 124.01000213623, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 17.0699996948242, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.38110160827637, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 5.77446889877319, 0.0, 4.33209180831909, 14.0, 126.468162536621, 0.0, 0.0, 0.0, 0.0, 3.3998122215271, 0.0, 3.33209204673767, 0.0, 107.010704040527, 0.0, 0.0, 1.85105729103088, 2.33209204673767, 0.0, 0.0, 0.0, 76.2373657226562, 0.0, 0.0, 0.955341815948486, 0.0, 1.33209192752838, 0.0, , 42.6425933837891, 0.406526267528534, 0.0, 0.0, 16.088550567627, 0.117851130664349, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
Clc1cc(Cl)c(Cl)c(Cc2c(O)c(Cl)cc(Cl)c2Cl)c1O, 0.0, 16.1332454681396, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 5.35011386871338 5.35011386871338, 2.87041640281677 2.87041640281677, 0.0, 7.32470655441284 7.32470655441284, 3.54094767570496 3.54094767570496, , 11.3090038299561 11.3090038299561, 0.0, 0.0, 0.0, 4.78059816360474 4.78059816360474, 0.0, 0.0, 38.0, 15.8948230743408, 0.0, 0.0, 0.439760953187943, 17.3553714752197, 9.73495864868164, 0.0, 0.0, -0.0586366429924965, 0.0, 0.0, 6.62993574142456, 0.0, 5.39231729507446, -0.123784475028515, 1.98477494716644, 0.0, 0.0, 3.34710741043091, 9.38041877746582, 0.0, 0.0, 0.0, -0.0335479639470577, 0.0, , 0.0, 8.32312965393066, 0.0, 0.0, -0.0031671361066401, 0.858600735664368, 5.84993171691895, 0.0, 0.0, 0.0, 1.0, 4.48265647888184, 0.0, 0.0, 1.0, 2.89143300056458, 0.0, 0.0, 0.0, 0.0, 1.63741481304169, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 364.079986572266, 0.0360843911767006, 0.0, 0.164400517940521, 286.0, 0.0, 0.0, , , 40.4599990844727, 0.0, 2.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 860.0, 0.0, 0.0, 0.0907218456268311, 0.0, 0.427037388086319, , 0.0, 0.0, 0.595275402069092, 11.0, 0.0, 0.0, 10.9242362976074, 6.0, 0.0, , 0.0, , 0.0, 0.0, 68.8254623413086, 0.0, 34.3746070861816, 110.0, 1835.46459960938, 0.0, 0.0, 0.0, 0.0, 14.5595951080322, 0.0, 57.7492179870605, 0.16666667163372, 2166.58520507812, , 0.0, 7.71070098876953, 88.6063537597656, 0.0, 1.22670710086823, 0.0, 3092.42138671875, 0.0, 0.0, 6.5242166519165, 0.0, 76.0386962890625, 0.0, , 3270.96704101562, 5.06316947937012, , 0.398520827293396, 2545.82104492188, 3.19599485397339, 0.0, 0.0, 0.0, 0.0, 0.0, 2.09383940696716, 2.0, 0.0, 0.0, 0.0, 1.20944762229919, 0.0, , 0.629848182201385, 0.0, 0.0, 0.0, 0.0
O=Cc1cccc(c1)C(F)(F)F, 1.0, 0.5, , , , , 1.15470051765442, 2.0, 2.30946588516235 2.30946588516235, 0.450940012931824 0.450940012931824, , 2.58978915214539 2.58978915214539, 0.437986493110657 0.437986493110657, , 3.20201301574707 3.20201301574707, , 0.0, 0.0, 0.421984702348709 0.421984702348709, 0.0, 0.0, 15.0, 9.19023418426514, 0.0, , 0.384888261556625, 10.0833330154419, 5.53702354431152, 0.0, , -0.206662490963936, , 0.0, 3.80622839927673, , 4.58496236801147, 0.0408621728420258, 1.71448707580566, , , 2.77777767181396, 5.50382852554321, , 0.0, 0.0, 0.0276095736771822, 0.288675129413605, , , 3.58490467071533, , 0.0, 0.0251265540719032, 0.433012694120407, 2.4483540058136, 0.0, 0.0, 0.144337564706802, 0.0, 1.93622601032257, 0.0, 0.0, 1.0, 1.01307117938995, , , 0.0, , 0.534517824649811, 4.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 1.0, 157.039993286133, 0.0277777779847383, 0.0, 0.0299263969063759, 112.0, , 0.0, , , 17.0699996948242, 1.0, 2.0, 0.5, 0.0, 0.0, , 0.0, , 0.0, 0.0, 0.0, , , 193.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.100592233240604, , , , 4.94145393371582, 4.0, , , 6.26120090484619, , , , 0.0, , 1.74706780910492, , 17.2806015014648, , 14.077446937561, 58.0, 443.977172851562, 0.0, 0.0, , 0.0, 5.92889308929443, , 23.5835800170898, 0.0, 497.384246826172, , 0.0, 3.16269135475159, 19.1548938751221, , 0.313698709011078, 0.0, 641.18896484375, , 0.0, 2.2410728931427, , 15.1548948287964, 0.0134987309575081, , 540.891540527344, 1.35003697872162, , 0.0357142873108387, 327.374328613281, 0.788302361965179, , 0.0, , 0.00449957698583603, 0.0, 0.478713005781174, , 0.0, , , 0.170264527201653, 0.0, , 0.0660102441906929, 1.0, , 0.0, 
O=C1C[C@@H]2OCC=C3CN4CCC56[C@@H]4C[C@@H]3C2[C@@H]6N1c1ccccc51.O=C1C[C@@H]2OCC=C3CN4CCC56[C@@H]4C[C@@H]3C2[C@@H]6N1c1ccccc51.OS(=O)(=O)O, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.000812618585769087, 4.0, 12.342435836792 12.342435836792, 8.25155353546143 8.25155353546143, 0.0, 25.5791397094727 25.5791397094727, 15.6456003189087 15.6456003189087, 0.0, 44.2928009033203 44.2928009033203, 0.0, 0.0, 0.0, 24.395923614502 24.395923614502, 0.0, 9.99999971718069e-10, 126.0, 37.1722679138184, 0.0, 0.0, 1.19096875190735, 36.8181800842285, 26.5753211975098, 0.0, 0.0, -0.702683985233307, 0.0, 4.0, 13.0046300888062, 0.0, 6.78135967254639, 0.162173941731453, 6.0235915184021, 0.0, 0.0, 5.05245685577393, 27.104434967041, 0.0, 0.0, 0.0, -0.262272655963898, 0.636082768440247, 0.0, 0.0, 23.8377017974854, 0.0, 0.0, 0.40189066529274, 1.69146847724915, 23.7706642150879, 0.0, 0.0, 0.156472027301788, 12.0, 22.7460918426514, 0.0, 0.0, 999.0009765625, 19.9669303894043, 0.0, 0.0, 0.0, 4.0, 17.3301162719727, 8.0, 0.0, 0.0, 9.99999971718069e-10, 0.0, 0.0, 0.0, 0.193649172782898, 0.0, 2.0, 9574.1298828125, 0.81816577911377, 0.0, 1.69609868526459, -1143986304.0, 0.0, 2.0, 0.0, 0.0, 148.539993286133, 2.0, 6.0, 0.999000012874603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 874999971840.0, 0.277777791023254, 0.0, 1.30337178707123, 2.0, 2.94426918029785, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, , 0.000829976284876466, 2.0, 68.7634582519531, 0.0, 80.2123718261719, 348.0, 5343.99609375, 0.0, 10.0, 0.0, 0.0, 31.0321674346924, 0.0, 119.401817321777, 4.5256321755005e-05, 7010.6708984375, 0.0, 0.0, 20.9841041564941, 133.972991943359, 0.0, 3.08903384208679, 3.01188180173995e-07, 11833.2841796875, 0.0, 0.0, 18.5049114227295, 0.0, 134.684097290039, 0.146754801273346, , 13779.3671875, 16.4340496063232, 0.0, 1.0433406829834, 12476.966796875, 15.0164365768433, 0.0, 0.0, 0.0, 0.10171752423048, 3.77976311938255e-06, 13.2016305923462, 2.0, 0.0, 0.0, 0.0, 10.6157455444336, 0.0, 0.0, 8.48550796508789, 2.0, 0.0, 0.0, 0.0
Fc1ccc(cc1)Oc1ccc(F)cc1, 0.0, 1.53261888027191, , , , , 0.0, 4.0, 1.62954914569855 1.62954914569855, 0.370654821395874 0.370654821395874, , 1.96420383453369 1.96420383453369, 0.395798534154892 0.395798534154892, , 2.76322031021118 2.76322031021118, , 0.0, 0.0, 0.420812040567398 0.420812040567398, 0.0, 0.0, 18.0, 10.6733617782593, 0.0, , 0.330832868814468, 11.484375, 7.23718357086182, 0.0, , -0.114605247974396, , 0.0, 5.36507940292358, , 4.90689039230347, -0.0264944415539503, 0.985598564147949, 0.0, , 3.5, 6.48749780654907, , 0.0, 0.0, -0.0290279928594828, 0.0, , , 4.93752384185791, , 0.0, -0.148562759160995, 0.0, 3.60103964805603, 0.0, 0.0, 0.0, 0.0, 3.21497464179993, 0.0, 0.0, 1.0, 1.65425360202789, 2.0, , 0.0, 0.0, 1.06531405448914, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 366.029998779297, 0.0555555559694767, 0.0, 0.0436784885823727, 240.0, , 0.0, , , 9.22999954223633, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 404.0, 0.0, 0.0, 0.16666667163372, 0.0, 0.284517794847488, , 0.0, 0.0, 8.69190216064453, 12.0, 0.0, , 12.3619976043701, , 0.0, , 0.0, , 0.0, 1.0, 18.7785568237305, , 17.8277549743652, 74.0, 700.469360351562, 0.0, 0.0, 0.0, 0.0, 7.7829794883728, , 24.6555080413818, 0.0, 785.176208496094, , 0.0, 4.42894697189331, 21.6555080413818, , 0.262070924043655, 0.0, 1002.00207519531, , 0.0, 3.0099024772644, , 13.8277540206909, 0.0, , 862.959045410156, 1.8629777431488, , 0.0, 596.886108398438, 1.14135885238647, , 0.0, , 0.0, 0.0, 0.761250734329224, 0.0, 0.0, , 0.0, 0.276286244392395, 0.0, , 0.143097996711731, 0.0, 0.0, 0.0, 
