SMILES,khs.tsC,khs.sssGeH,khs.aaaC,ATSc1,VP-2,VCH-3,khs.ssssPb,khs.sGeH3,Kier1,ATSc2,VP-3,VCH-4,khs.aaSe,khs.dSe,MDEO-11,khs.sssAs,Kier2,ATSc3,VP-4,khs.ssNH2,khs.ddC,MDEO-12,Kier3,ATSc4,VP-5,fragC,VCH-5,ATSc5,khs.ssCH2,VP-6,VCH-6,ECCEN,C3SP2,VP-7,SCH-3,VCH-7,C3SP3,MDEN-33,SCH-4,topoShape,khs.ssssBe,WPATH,SCH-5,khs.ssssB,khs.dssSe,C4SP3,C2SP1,khs.ssssC,SCH-6,khs.sssdAs,C2SP2,khs.ssssSi,SCH-7,MDEC-33,C2SP3,MDEC-34,khs.dO,khs.tCH,khs.sF,khs.aasC,khs.dCH2,khs.ssSe,VAdjMat,khs.sPbH3,khs.sNH2,khs.ssSnH2,VC-3,khs.ssBe,khs.sSH,khs.ssssSn,khs.sNH3,khs.sI,VC-4,khs.sssNH,MDEN-11,khs.dS,khs.sSnH3,VC-5,MDEN-12,MDEO-22,khs.dssC,VC-6,MDEN-13,khs.sCH3,khs.ssPbH2,khs.aaNH,khs.sPH2,khs.ssPH,geomShape,khs.dNH,MDEC-11,ATSm1,MDEC-12,ATSm2,khs.sssCH,khs.ssssN,khs.ssBH,ATSp1,MDEC-13,ATSm3,khs.sAsH2,khs.sssB,ATSp2,MDEC-14,khs.sBr,ATSm4,khs.ddssSe,C1SP1,ATSm5,khs.aaCH,khs.aasN,ATSp3,PetitjeanNumber,C1SP2,MDEC-44,khs.sssSnH,khs.sssssAs,ATSp4,khs.ddsN,khs.dsN,C1SP3,WPOL,khs.sSeH,ATSp5,khs.ssSiH2,khs.ssAsH,khs.aaN,khs.sSiH3,VPC-4,khs.aaO,TopoPSA,VPC-5,MDEN-22,khs.sCl,khs.sssssP,khs.dsCH,khs.ssNH,khs.ssO,SP-0,VPC-6,MDEN-23,khs.sssPbH,SC-3,SP-1,Zagreb,khs.ddssS,khs.aaS,SC-4,khs.sLi,SP-2,khs.dsssP,SC-5,SP-3,MDEC-22,khs.ssS,SC-6,SPC-4,khs.sssSiH,SP-4,khs.tN,MDEC-23,khs.dssS,SPC-5,SP-5,khs.sssN,VP-0,MDEC-24,khs.ssssGe,khs.ssGeH2,SPC-6,SP-6,VP-1,SP-7,khs.sssP,khs.sOH
InChI%3D1S%2FC12H10S2%2Fc1-3-7-11%288-4-1%2913-14-12-9-5-2-6-10-12%2Fh1-10H,0.0,,0.0,0.00778403365984559,4.5022759437561,0.0,,,10.5155553817749,-7.53078056732193e-05,3.4992253780365,0.0,,,0.0,,5.77777767181396,-0.0047908453270793,2.48962092399597,0.0,0.0,0.0,3.59183669090271,-0.000177898575202562,1.80199110507965,443.019989013672,0.0,0.000870581716299057,0.0,1.03439390659332,0.0641500279307365,212.0,0.0,0.643533170223236,0.0,0.067998893558979,0.0,0.0,0.0,0.800000011920929,0.0,343.0,0.0,0.0,,0.0,0.0,0.0,0.20412415266037,,12.0,,0.144337564706802,0.333333343267441,0.0,0.0,,0.0,,2.0,0.0,,4.80735492706299,,0.0,,0.35333263874054,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.44621479511261,0.0,0.0,26.2555065155029,0.0,24.4673233032227,0.0,,0.0,1181.72241210938,0.0,28.0187110900879,,0.0,1296.48864746094,0.0,,28.3582820892334,,0.0,20.0187110900879,10.0,,1554.90222167969,0.444444447755814,0.0,0.0,,,1333.18139648438,,0.0,0.0,15.0,,926.999145507812,,,0.0,,0.782525181770325,,50.5999984741211,0.973070681095123,0.0,,,0.0,0.0,,9.63998222351074,0.954155564308167,0.0,,0.40824830532074,6.94948959350586,66.0,,,0.0,0.0,5.58542203903198,,0.0,4.43265295028687,12.7378730773926,,0.0,0.866025388240814,,3.42303419113159,0.0,7.16293048858643,,1.18728744983673,2.70790815353394,0.0,8.89349842071533,0.0,,,1.33742988109589,1.28445708751678,6.00496053695679,0.870790839195251,,
InChI%3D1S%2FC6H7N%2Fc1-6-3-2-4-7-5-6%2Fh2-5H%2C1H3,0.0,0.0,0.0,0.0790878608822823,1.53037548065186,0.0,0.0,0.0,5.14285707473755,-0.045289009809494,0.809419989585876,0.0,0.0,0.0,0.0,0.0,2.34375,0.00784213375300169,0.448139190673828,0.0,0.0,0.0,1.5,-0.00532555440440774,0.235137492418289,154.009994506836,0.0,0.00322850118391216,0.0,0.0496903993189335,0.0248451996594667,45.0,1.0,0.0,0.0,0.0248451996594667,0.0,0.0,0.0,0.333333343267441,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102062076330185,0.0,2.0,0.0,0.102062076330185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.80735492706299,0.0,0.0,0.0,0.16666667163372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.692720949649811,0.0,0.0,7.35998821258545,1.51967132091522,7.33237028121948,0.0,0.0,0.0,285.550262451172,1.0,8.33237075805664,0.0,0.0,294.057678222656,0.0,0.0,5.33237028121948,0.0,0.0,1.0,4.0,0.0,326.683502197266,0.25,2.0,0.0,0.0,0.0,195.449951171875,0.0,0.0,1.0,5.0,0.0,34.0589179992676,0.0,0.0,1.0,0.0,0.17076064646244,0.0,12.8900003433228,0.141621857881546,0.0,0.0,0.0,0.0,0.0,0.0,5.11288404464722,0.099380798637867,0.0,0.0,0.288675129413605,3.3938467502594,30.0,0.0,0.0,0.0,0.0,2.74318218231201,0.0,0.0,1.89384686946869,3.53277564048767,0.0,0.0,0.40824830532074,0.0,1.30671286582947,0.0,2.55577230453491,0.0,0.433012694120407,0.901047587394714,0.0,4.25661468505859,0.0,0.0,0.0,0.40824830532074,0.20412415266037,2.26041460037231,0.0,0.0,0.0
InChI%3D1S%2FC6H7ClN.HI%2Fc1-8-5-3-2-4-6%288%297%3B%2Fh2-5H%2C1H3%3B1H%2Fq%2B1%3B%2Fp-1,0.0,0.0,0.0,0.130238905549049,2.96502661705017,0.0,0.0,0.0,9.0,-0.101551689207554,2.19974064826965,0.0,0.0,0.0,0.0,0.0,3.92000007629395,0.0528423488140106,1.01717698574066,0.0,0.0,0.0,2.38016533851624,-0.0143275251612067,0.593535959720612,184.029998779297,0.0,-0.0020825860556215,0.0,0.193590745329857,0.0453609228134155,-1179869184.0,0.0,0.0514344498515129,0.0,0.0967953726649284,0.0,0.0,0.0,999.0009765625,0.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.16666667163372,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.16992521286011,0.0,0.0,0.0,0.502963483333588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154303357005119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,127.711402893066,1.3731781244278,10.4502935409546,0.0,0.0,0.0,414.335418701172,0.5,14.7263803482056,0.0,0.0,405.963470458984,0.0,0.0,14.0213975906372,0.0,0.0,3.95173740386963,4.0,1.0,484.187622070312,0.999000012874603,0.0,0.0,0.0,0.0,342.791625976562,0.0,0.0,2.0,8.0,0.0,74.2046737670898,0.0,0.0,1.0,0.0,1.11529469490051,0.0,0.0,0.811570227146149,0.0,1.0,0.0,0.0,0.0,0.0,5.98312759399414,0.743529796600342,0.0,0.0,0.471404522657394,3.80453038215637,36.0,0.0,0.0,0.0,0.0,3.23902487754822,0.0,0.16666667163372,2.54033637046814,3.96540641784668,0.0,0.0,1.13807117938995,0.0,1.50166130065918,0.0,2.14913988113403,0.0,1.04044008255005,1.02437734603882,0.0,8.10499858856201,0.0,0.0,0.0,1.13807117938995,0.333333343267441,3.55177116394043,0.0833333358168602,0.0,0.0
InChI%3D1S%2FC8H10O2%2Fc9-6-7-10-8-4-2-1-3-5-8%2Fh1-5%2C9H%2C6-7H2,0.0,,0.0,0.245297655463219,1.88512098789215,0.0,,,8.10000038146973,-0.0937759652733803,1.10322093963623,0.0,,,0.0,,4.76033067703247,-0.108415715396404,0.680214941501617,0.0,0.0,0.333333343267441,3.11111116409302,0.0994012281298637,0.414112567901611,310.019989013672,0.0,-0.00924781616777182,2.0,0.127976894378662,0.0320750139653683,107.0,0.0,0.0587671883404255,0.0,0.0130945695564151,0.0,0.0,0.0,0.75,0.0,133.0,0.0,0.0,,0.0,0.0,0.0,0.102062076330185,,6.0,,0.0721687823534012,0.0,0.0,0.0,,0.0,,1.0,0.0,,4.32192802429199,,0.0,,0.0680413842201233,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.831319272518158,0.0,0.0,11.5489377975464,0.0,10.9962759017944,0.0,,0.0,410.590240478516,0.0,12.3283681869507,,0.0,430.084625244141,0.0,,10.4386529922485,,0.0,6.66418409347534,5.0,,482.756378173828,0.428571432828903,0.0,0.0,,,381.728149414062,,,2.0,9.0,,228.256210327148,,,,,0.126679942011833,,29.4599990844727,0.157617628574371,0.0,,,0.0,0.0,,7.23420429229736,0.138951525092125,0.0,,0.20412415266037,4.93185186386108,42.0,,,0.0,0.0,3.64626431465149,,0.0,2.69067072868347,8.36400413513184,,0.0,0.433012694120407,,1.96861410140991,,3.79983568191528,,0.61237245798111,1.51341998577118,,5.65642690658569,0.0,,,0.679412364959717,0.637136876583099,3.2197105884552,0.348461717367172,,
InChI%3D1S%2FC18H39O7P%2Fc1-4-7-10-20-13-16-23-26%2819%2C24-17-14-21-11-8-5-2%2925-18-15-22-12-9-6-3%2Fh4-18H2%2C1-3H3,0.0,0.0,0.0,1.10208320617676,6.26254415512085,0.0,0.0,0.0,26.0,-0.837706208229065,3.73256421089172,0.0,0.0,0.0,0.0,0.0,19.7530860900879,0.350542187690735,2.06110692024231,0.0,0.0,1.89736664295197,18.1728401184082,0.190811038017273,1.20912551879883,3446.080078125,0.0,-0.865942060947418,15.0,0.714866280555725,0.0,593.0,0.0,0.387459248304367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.70043992996216,0.0,0.0,0.0,0.182665541768074,0.0,0.0,0.0,0.0,0.0,0.0186432246118784,0.0,0.0,0.0,0.0,0.0,0.0,3.63291311264038,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.785784542560577,0.0,0.1875,37.0716972351074,5.92270755767822,37.7298355102539,0.0,0.0,0.0,924.474060058594,0.0,39.3721618652344,0.0,0.0,914.166259765625,0.0,0.0,38.0450286865234,0.0,0.0,39.2871360778809,0.0,0.0,939.019348144531,0.5,0.0,0.0,0.0,0.0,936.070983886719,0.0,0.0,12.0,27.0,0.0,933.927307128906,0.0,0.0,0.0,0.0,0.290619105100632,0.0,82.2600021362305,0.3820461332798,0.0,0.0,0.0,0.0,0.0,6.0,19.3492431640625,0.305605411529541,0.0,0.0,0.926776707172394,12.6819801330566,104.0,0.0,0.0,0.176776692271233,0.0,9.3639612197876,1.0,0.0,6.40165042877197,17.7129859924316,0.0,0.0,1.43566012382507,0.0,4.37132024765015,0.0,0.0,0.0,2.03033018112183,2.98115539550781,0.0,17.1354961395264,0.0,0.0,0.0,1.88832521438599,2.03033018112183,10.3153896331787,1.38074266910553,0.0,0.0
InChI%3D1S%2FC9H10O3%2Fc1-11-8-4-3-7%286-10%299%285-8%2912-2%2Fh3-6H%2C1-2H3,0.0,,0.0,0.443446218967438,2.22573184967041,0.0,,,10.0833330154419,-0.215441599488258,1.56761157512665,0.0,,,0.0,,4.88888883590698,-0.00253133801743388,0.915802180767059,0.0,0.0,0.40824830532074,2.49307489395142,-0.116136096417904,0.543842554092407,352.029998779297,0.0,0.253804117441177,0.0,0.241511642932892,0.0240562614053488,122.0,1.0,0.0851461440324783,0.0,0.0335307456552982,0.0,0.0,0.0,0.75,0.0,198.0,0.0,0.0,,0.0,0.0,0.0,0.0680413842201233,,5.0,,0.144337564706802,1.65096366405487,0.0,0.0,,0.0,,3.0,0.0,,4.58496236801147,,0.0,,0.210300281643867,0.0,,,0.0,,0.0,,0.0,,,0.0196418557316065,0.0,0.25,0.0,0.0,0.0,2.0,,,,,0.689739942550659,,0.16666667163372,14.3234071731567,2.05947661399841,13.6604595184326,0.0,,0.0,544.865600585938,1.91031968593597,16.6604595184326,,0.0,602.513793945312,0.0,,18.3246440887451,,0.0,14.8773059844971,3.0,,766.81103515625,0.428571432828903,1.0,0.0,,,719.283264160156,,,0.0,16.0,,447.932495117188,,,,,0.462041944265366,,35.5299987792969,0.520306885242462,0.0,,,1.0,,,8.97469139099121,0.471386075019836,0.0,,0.537457466125488,5.81239175796509,54.0,,,0.0,0.0,4.4239821434021,,0.0833333358168602,3.87456035614014,2.7494592666626,,0.0,1.4851268529892,,2.83218264579773,,7.30836629867554,,2.15966129302979,2.06467866897583,,7.03414583206177,0.0,,,2.48246502876282,1.19622039794922,3.48715615272522,0.570295572280884,,
InChI%3D1S%2FC2Cl6%2Fc3-1%284%2C5%292%286%2C7%298,0.0,0.0,0.0,0.292480915784836,5.55798292160034,0.0,0.0,0.0,8.0,-0.109680347144604,2.89285707473755,0.0,0.0,0.0,0.0,0.0,1.75,-0.146240457892418,0.0,0.0,0.0,0.0,2.22222232818604,0.109680347144604,0.0,7.05999994277954,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.38643431663513,0.0,0.0,0.0,0.0,0.0,0.728931486606598,0.0,0.0,0.0,0.0,3.7193877696991,0.0,0.0,0.0,2.81159281730652,0.0,0.0,0.0,0.0,0.0,0.0,0.592920899391174,0.0,0.0,54.2765197753906,0.0,18.7104244232178,0.0,0.0,0.0,708.911071777344,0.0,69.986946105957,0.0,0.0,771.783020019531,0.0,0.0,78.4147796630859,0.0,0.0,0.0,0.0,0.0,998.993408203125,0.333333343267441,0.0,1.0,0.0,0.0,581.665893554688,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56038331985474,0.0,0.0,2.47959184646606,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.5,3.25,38.0,0.0,0.0,0.5,0.0,4.5,0.0,2.25,2.25,0.0,0.0,1.5,4.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.80336046218872,0.0,0.0,0.0,0.0,0.0,3.65168023109436,0.0,0.0,0.0
InChI%3D1S%2FC5H8F4O%2Fc1-4%282%2C10%295%288%2C9%293%286%297%2Fh3%2C10H%2C1-2H3,0.0,0.0,0.0,0.504469215869904,2.48267984390259,0.0,0.0,0.0,10.0,-0.111231498420238,1.08977091312408,0.0,0.0,0.0,0.0,0.0,2.55999994277954,-0.275249153375626,0.267012894153595,0.0,0.0,0.0,1.99111115932465,0.0797630771994591,0.0,199.050003051758,0.0,0.0544829741120338,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.41421353816986,0.0,0.0,4.0,0.0,0.0,0.0,4.32192802429199,0.0,0.0,0.0,0.924515426158905,0.0,0.0,0.0,0.0,0.0,0.132423058152199,0.0,0.0,0.0,0.0,0.295835375785828,0.0,0.0,0.0,0.106775015592575,0.0,2.0,0.0,0.0,0.0,0.0,0.538465738296509,0.0,0.5,16.7826461791992,0.0,11.6592321395874,1.0,0.0,0.0,254.938232421875,0.666666686534882,22.4910755157471,0.0,0.0,276.4599609375,2.82842707633972,0.0,27.04514503479,0.0,0.0,10.5413064956665,0.0,0.0,383.960540771484,0.5,0.0,1.0,0.0,0.0,298.736053466797,0.0,0.0,3.0,15.0,0.0,101.58854675293,0.0,0.0,0.0,0.0,1.15130972862244,0.0,20.2299995422363,0.674115240573883,0.0,0.0,0.0,0.0,0.0,0.0,8.57735061645508,0.282251864671707,0.0,0.0,2.36602544784546,4.19337558746338,48.0,0.0,0.0,0.394337564706802,0.0,5.12638854980469,0.0,2.19337558746338,3.37638831138611,0.0,0.0,1.11602544784546,5.4254264831543,0.0,0.866025388240814,0.0,0.0,0.0,4.39711427688599,0.0,0.0,5.53642177581787,0.0,0.0,0.0,3.31976413726807,0.0,2.57668209075928,0.0,0.0,1.0
InChI%3D1S%2FC15H24O%2Fc1-10-8-11%2814%282%2C3%294%2913%2816%2912%289-10%2915%285%2C6%297%2Fh8-9%2C16H%2C1-7H3,0.0,,0.0,0.0542099289596081,6.70864915847778,0.0,,,14.0625,-0.022729180753231,2.8702826499939,0.0,,,0.0,,4.34911251068115,0.00218277052044868,1.92223536968231,0.0,0.0,0.0,3.25,-0.00586500903591514,1.46375644207001,1360.01000976562,0.0,0.00385320861823857,0.0,0.662971496582031,0.020833333954215,154.0,3.0,0.305070132017136,0.0,0.050983615219593,0.0,0.0,0.0,0.5,0.0,392.0,0.0,0.0,,2.0,0.0,2.0,0.0555555559694767,,3.0,,0.16666667163372,3.53277564048767,0.0,3.88393425941467,0.0,0.0,0.0,4.0,0.0,,5.0,,0.0,,2.86690592765808,0.0,,,0.0,,0.5,0.0,0.0,,,0.465287566184998,0.0,0.0,0.0,0.144337564706802,0.0,7.0,,0.0,,,0.824921488761902,0.0,5.04674816131592,16.7744693756104,3.97268962860107,16.3320922851562,0.0,0.0,0.0,1162.05151367188,9.26410293579102,26.6641845703125,,0.0,1343.06982421875,5.76183605194092,,26.3283672332764,,0.0,27.3246440887451,2.0,0.0,1959.61437988281,0.333333343267441,0.0,0.25,,,1870.52038574219,0.0,0.0,7.0,25.0,,1646.66882324219,,,0.0,,2.54504346847534,0.0,20.2299995422363,3.04190325737,0.0,,,0.0,0.0,0.0,12.723614692688,4.01235008239746,0.0,,3.44887828826904,7.03171062469482,84.0,,,0.577350258827209,0.0,8.38072967529297,,0.843189537525177,4.80670404434204,0.5,,0.235702261328697,4.23766851425171,,3.95738744735718,0.0,5.11154460906982,,6.63111352920532,3.03390645980835,0.0,11.6019144058228,1.41421353816986,,,9.66980648040771,1.39334714412689,5.8783073425293,0.768928706645966,,1.0
InChI%3D1S%2FC6H6O2%2Fc7-5-3-1-2-4-6%285%298%2Fh1-4%2C7-8H,0.0,,0.0,0.121545106172562,1.48871433734894,0.0,,,6.125,-0.0249763056635857,0.881731867790222,0.0,,,0.333333343267441,,2.51999998092651,-0.0598856881260872,0.464163094758987,,0.0,0.0,1.48760330677032,0.0249763056635857,0.259390205144882,140.020004272461,0.0,-0.000886865018401295,0.0,0.0496903993189335,0.0277777779847383,54.0,0.0,0.00555555569007993,0.0,0.0248451996594667,0.0,0.0,0.0,0.333333343267441,0.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0833333358168602,,6.0,,0.16666667163372,1.0,0.0,0.0,,0.0,,2.0,0.0,,4.0,,,,0.129099443554878,0.0,,,0.0,,0.0,,0.0,,,0.0166666675359011,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.462202519178391,,0.0,9.54893779754639,0.0,8.66418361663818,0.0,,0.0,310.432037353516,0.0,11.3283681869507,,0.0,331.359985351562,0.0,,10.1028366088867,,0.0,2.66418385505676,4.0,,393.240386962891,0.25,0.0,0.0,,,277.594329833984,,,0.0,8.0,,60.4979057312012,,,,,0.206806227564812,,40.4599990844727,0.16243277490139,0.0,,,0.0,,,5.98312759399414,0.137870818376541,0.0,,0.471404522657394,3.80453038215637,36.0,,,0.0,0.0,3.23902487754822,,0.16666667163372,2.54033637046814,3.96540641784668,,0.0,1.13807117938995,,1.50166130065918,,4.29827976226807,,1.04044008255005,1.02437734603882,,4.20382833480835,0.0,,,1.13807117938995,0.333333343267441,2.27456378936768,0.0833333358168602,,
InChI%3D1S%2FC7H5Cl2NO%2Fc8-4-2-1-3-5%289%296%284%297%2810%2911%2Fh1-3H%2C%28H2%2C10%2C11%29,0.0,,0.0,0.155389010906219,2.75966572761536,0.0,,,9.09090900421143,-0.0541837848722935,1.8295065164566,0.0,,,0.0,,3.59999990463257,0.0290083233267069,1.30049479007721,0.0,0.0,0.0,1.9753086566925,-0.127295270562172,0.474984616041183,146.039993286133,0.0,0.0755996406078339,0.0,0.240596994757652,0.0240562614053488,83.0,1.0,0.0500636547803879,0.0,0.0665826052427292,0.0,0.0,0.0,0.666666686534882,0.0,144.0,0.0,0.0,,0.0,0.0,0.0,0.0680413842201233,,5.0,,0.175366476178169,4.24264049530029,0.0,0.0,,0.0,,3.0,0.0,,4.45943164825439,,0.0,,0.445728540420532,0.0,,,0.0,,0.0,0.0,0.0,,,0.0958071351051331,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.827045500278473,1.0,0.0,27.559965133667,0.0,15.4017524719238,0.0,,0.0,686.434875488281,0.0,23.8586921691895,,0.0,769.510070800781,0.0,,27.7069778442383,,0.0,35.3612976074219,3.0,,1002.55749511719,0.400000005960464,1.0,0.0,,,902.379516601562,0.0,0.0,0.0,15.0,,525.154418945312,,,0.0,,0.84531706571579,,44.0800018310547,1.25614786148071,0.0,,,0.0,0.0,,8.43072128295898,1.02566778659821,0.0,,0.915848970413208,5.1258978843689,52.0,,,0.0,0.0,4.70683860778809,,0.268245965242386,3.40286374092102,2.38110160827637,,0.0,1.86414384841919,,3.02167391777039,0.0,5.3686580657959,,3.48024153709412,1.35738360881805,0.0,6.94705104827881,0.0,,,3.38205671310425,0.740749597549438,3.60151720046997,0.235702261328697,,
InChI%3D1S%2FC19H12O6%2Fc20-16-10-5-1-3-7-14%2810%2924-18%2822%2912%2816%299-13-17%2821%2911-6-2-4-8-15%2811%2925-19%2813%2923%2Fh1-8%2C20-21H%2C9H2,0.0,0.0,0.0,0.666153132915497,6.25621032714844,0.0,0.0,0.0,18.3673477172852,-0.294239223003387,4.77203464508057,0.0,0.0,0.0,1.14471423625946,0.0,7.55264711380005,0.161400079727173,3.41888070106506,0.0,0.0,1.94196712970734,3.45303201675415,-0.280518293380737,2.45335483551025,1336.06005859375,0.0,0.245600312948227,1.0,1.43301689624786,0.089576244354248,512.0,2.0,0.872915267944336,0.0,0.147198855876923,2.0,0.0,0.0,1.0,0.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25738850235939,0.0,10.0,0.0,0.587969958782196,15.5104522705078,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.64385604858398,0.0,0.0,0.0,0.76551628112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174305200576782,0.0,0.16666667163372,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946172595024109,0.0,0.0,29.6468143463135,0.0,30.6567363739014,4.0,0.0,0.0,1623.82202148438,0.0,46.5340423583984,0.0,0.0,1957.96643066406,0.0,0.0,53.306022644043,0.0,0.0,48.4113464355469,8.0,0.0,2842.82934570312,0.5,2.0,0.0,0.0,0.0,3028.8447265625,0.0,0.0,0.0,46.0,0.0,2482.31469726562,0.0,0.0,0.0,0.0,1.75835132598877,0.0,93.0599975585938,2.39826345443726,0.0,0.0,0.0,0.0,0.0,2.0,17.5516777038574,3.01021718978882,0.0,0.0,1.73396909236908,12.0585508346558,138.0,0.0,0.0,0.0,0.0,11.124400138855,0.0,0.642802536487579,9.99233055114746,7.91660976409912,0.0,0.0,4.78044605255127,0.0,8.62665748596191,0.0,21.7918262481689,0.0,8.13694477081299,7.00285577774048,0.0,13.16273021698,0.0,0.0,0.0,12.0677890777588,5.02311611175537,8.03370666503906,3.21812272071838,0.0,2.0
InChI%3D1S%2FC2H2ClN%2Fc3-1-2-4%2Fh1H2,0.0,0.0,0.0,0.428459763526917,6.54668951034546,0.20412415266037,0.0,0.0,14.4099721908569,-0.172083809971809,3.6277871131897,0.564972102642059,0.0,0.0,0.5,0.0,4.83555555343628,-0.156778424978256,1.9515814781189,0.0,0.0,0.666666686534882,3.32179927825928,0.15294186770916,1.29303812980652,783.049987792969,0.231455028057098,0.00575218442827463,1.0,0.654129087924957,0.363080412149429,292.0,1.0,0.438279777765274,0.20412415266037,0.332137167453766,2.0,0.0,0.526099443435669,1.0,0.0,660.0,0.235702261328697,0.0,0.0,0.0,0.0,2.0,0.534517824649811,0.0,5.0,0.0,0.611966192722321,1.77103018760681,2.0,2.77290391921997,1.0,0.0,0.0,2.0,0.0,0.0,5.16992521286011,0.0,0.0,0.0,2.25885272026062,0.0,0.0,0.0,0.0,0.0,0.364507406949997,0.0,0.0,0.0,0.0,0.248154699802399,0.0,0.0,1.0,0.0186339002102613,0.0,2.0,0.0,0.0,0.0,0.0,0.855293333530426,0.0,0.5,35.7489128112793,1.99053585529327,24.2318420410156,1.0,0.0,0.0,1129.82739257812,2.00788974761963,45.6188163757324,0.0,0.0,1334.72595214844,1.41421353816986,0.0,31.4449653625488,0.0,0.0,28.8032245635986,4.0,0.0,1690.16064453125,0.5,1.0,0.142857149243355,0.0,0.0,1475.34790039062,0.0,0.0,2.0,24.0,0.0,1248.18127441406,0.0,0.0,0.0,0.0,2.33361291885376,0.0,46.5299987792969,2.13516902923584,0.0,2.0,0.0,0.0,0.0,1.0,13.5520420074463,2.20566248893738,0.0,0.0,2.87827062606812,8.22198104858398,98.0,0.0,0.0,0.40824830532074,0.0,8.92741012573242,0.0,0.873700141906738,6.22370290756226,4.25141477584839,0.0,0.20412415266037,4.65575790405273,0.0,3.81488442420959,0.0,8.66465663909912,0.0,4.4578537940979,3.0507926940918,0.0,11.6253547668457,3.04661583900452,0.0,0.0,5.38220500946045,1.79766476154327,6.3803915977478,1.38413953781128,0.0,1.0
