SMILES,VC-6,khs.ddsN,SPC-4,VP-5,khs.aaN,ATSc3,khs.sssdAs,SPC-5,VP-6,khs.aaO,ATSc4,khs.sssN,SPC-6,VP-7,Zagreb,MDEC-22,ATSc5,khs.ssSnH2,khs.ssO,khs.sCl,VPC-4,khs.ddssS,khs.ssssBe,MDEC-23,khs.sssP,VPC-5,MDEC-24,VPC-6,VCH-3,khs.dsCH,khs.dsssP,Kier1,khs.sLi,khs.ssssSi,khs.sNH2,C4SP3,khs.aaS,VCH-4,khs.ssPbH2,Kier2,khs.sNH3,VCH-5,khs.aaaC,topoShape,Kier3,MDEO-11,VCH-6,MDEO-12,khs.ssS,khs.sPH2,khs.aaSe,VCH-7,khs.dssS,khs.ddssSe,WPOL,khs.tN,khs.sOH,khs.dCH2,khs.sSnH3,MDEN-33,SP-0,khs.tsC,khs.ssssSn,khs.sssAs,SP-1,SC-3,khs.ssSiH2,SP-2,SC-4,SP-3,khs.ddC,khs.dSe,khs.sssSnH,SC-5,khs.sssssAs,SP-4,khs.sPbH3,MDEC-33,C3SP2,SP-5,SC-6,MDEC-34,ATSm1,C3SP3,SP-6,SCH-3,khs.sAsH2,ATSm2,khs.ssSe,PetitjeanNumber,SP-7,khs.ssssB,ECCEN,SCH-4,ATSm3,khs.ssBe,khs.ssssC,WPATH,SCH-5,khs.dssSe,ATSp1,khs.aasC,MDEN-11,SCH-6,ATSp2,khs.sssPbH,geomShape,ATSm4,MDEN-12,MDEO-22,SCH-7,ATSp3,ATSm5,MDEN-13,khs.ssAsH,fragC,khs.sSiH3,ATSp4,khs.tCH,khs.ssPH,khs.sssSiH,ATSp5,VAdjMat,khs.sSeH,khs.ssGeH2,khs.sCH3,MDEC-11,khs.sSH,khs.sssssP,khs.aaNH,khs.sssNH,khs.dO,MDEC-12,khs.sF,khs.ssBH,khs.sssB,MDEC-13,khs.sssGeH,MDEC-14,C2SP1,khs.sI,khs.dS,C2SP2,MDEC-44,khs.dssC,khs.aaCH,khs.aasN,C2SP3,khs.dNH,khs.ssssN,khs.ssssGe,khs.sssCH,VP-0,TopoPSA,khs.sBr,khs.sGeH3,VP-1,C1SP1,MDEN-22,khs.ssssPb,khs.ssNH,VC-3,VP-2,C1SP2,MDEN-23,VC-4,khs.ssNH2,VP-3,C1SP3,ATSc1,khs.dsN,khs.ssCH2,VC-5,VP-4,ATSc2
InChI%3D1S%2FC9H12N2O%2Fc1-11%2810-12%298-7-9-5-3-2-4-6-9%2Fh2-6H%2C7-8H2%2C1H3,0.0,0.0,0.925812005996704,0.649025022983551,0.0,0.0282875541597605,,0.91561895608902,0.275388777256012,0.0,-0.020195335149765,1.0,0.977640509605408,0.132806643843651,52.0,9.56307411193848,-0.00795106776058674,,0.0,,0.377151131629944,0.0,0.0,4.44554471969604,0.0,0.342168807983398,0.0,0.321392446756363,0.0,0.0,0.0,10.0833330154419,0.0,0.0,0.0,0.0,0.0,0.0,,5.61224508285522,0.0,0.0,0.0,1.0,4.0,0.0,0.0320750139653683,0.0,0.0,0.0,,0.0226804614067078,0.0,,12.0,0.0,0.0,0.0,,0.0,8.81155490875244,0.0,,,5.8256983757019,0.492799282073975,0.0,4.59480619430542,0.0,3.48938250541687,0.0,,,0.0,,2.20015907287598,,0.0,1.0,1.70750749111176,0.0,0.0,13.4944448471069,0.0,0.857710719108582,0.0,,13.2458248138428,,0.5,0.504431009292603,0.0,148.0,0.0,15.0520219802856,0.0,0.0,226.0,0.0,,561.208374023438,1.0,0.0,0.102062076330185,596.182495117188,,0.730044305324554,12.9965543746948,0.0,0.0,0.0721687823534012,691.960754394531,8.83064746856689,0.0,,444.029998779297,0.0,571.095458984375,0.0,0.0,0.0,378.933258056641,4.58496236801147,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.55299711227417,0.0,0.0,0.0,0.25,,0.0,0.0,,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,,0.0,7.10364055633545,32.6699981689453,,,3.91025257110596,0.0,0.0,,0.0,0.259272485971451,2.69850420951843,0.0,1.0,0.0,0.0,1.70629465579987,1.0,0.0649356469511986,1.0,2.0,0.0,0.976404905319214,-0.0352137945592403
InChI%3D1S%2FC10H9Cl4NO2S%2Fc11-9%2812%2910%2813%2C14%2918-15-7%2816%295-3-1-2-4-6%285%298%2815%2917%2Fh1-2%2C5-6%2C9H%2C3-4H2,0.584445416927338,0.0,5.07260036468506,2.69017839431763,0.0,-0.0395347066223621,0.0,5.97718906402588,1.70590054988861,0.0,-0.0138863427564502,1.0,8.53145694732666,1.16393792629242,96.0,3.96540641784668,0.00565024605020881,0.0,0.0,4.0,5.94472932815552,0.0,0.0,6.99928522109985,0.0,5.07513189315796,0.730296730995178,5.51774215698242,0.0,2.0,0.0,14.4099721908569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17479181289673,0.0,0.0372678004205227,0.0,1.0,2.65927982330322,0.25,0.184332758188248,0.0,1.0,0.0,0.0,0.278502225875854,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,13.4996356964111,0.0,0.0,0.0,8.34304141998291,2.13230037689209,0.0,8.34166049957275,0.20412415266037,6.90099382400513,0.0,0.0,0.0,1.06674861907959,0.0,4.82265472412109,0.0,4.4615421295166,0.0,4.03859043121338,0.20412415266037,1.85053586959839,56.8876953125,2.0,2.42504143714905,0.0,0.0,31.5867538452148,0.0,0.5,1.55934536457062,0.0,235.0,0.0,73.2724914550781,0.0,1.0,567.0,0.0641500279307365,0.0,1708.55078125,0.0,0.0,0.347716152667999,2025.01196289062,0.0,0.96532541513443,90.4400482177734,0.0,0.0,0.615596115589142,2885.89379882812,42.1304550170898,0.0,0.0,478.079986572266,0.0,2677.8310546875,0.0,0.0,0.0,2071.3046875,5.16992521286011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,12.8249940872192,62.6800003051758,0.0,0.0,7.62444305419922,0.0,0.0,0.0,0.0,2.80946946144104,8.20241355895996,2.0,0.0,0.454568654298782,0.0,6.16645097732544,2.0,0.508817732334137,0.0,2.0,1.65731203556061,3.44831490516663,-0.194331899285316
InChI%3D1S%2FC14H12N4O2%2Fc15-5-1-2-6%2816%2910-9%285%2913%2819%2911-7%2817%293-4-8%2818%2912%2811%2914%2810%2920%2Fh1-4H%2C15-18H2,0.0,0.0,4.61717653274536,1.74880015850067,0.0,0.0397100225090981,0.0,8.6706075668335,0.963543474674225,0.0,-0.111594177782536,0.0,14.3914127349854,0.568590462207794,112.0,1.72610878944397,-0.188921749591827,0.0,0.0,0.0,1.49564480781555,0.0,0.0,12.835376739502,0.0,2.1728196144104,0.0,2.8526816368103,0.0,0.0,0.0,14.9173555374146,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.32525968551636,0.0,0.0,0.0,0.75,2.20320010185242,0.200000002980232,0.0572916679084301,0.0,0.0,0.0,0.0,0.13378694653511,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,14.6019296646118,0.0,0.0,0.0,9.43042850494385,1.77215361595154,0.0,9.09147071838379,0.0,8.100341796875,0.0,0.0,0.0,0.64494389295578,0.0,7.3269305229187,0.0,20.4354267120361,4.0,6.19129323959351,0.0,0.0,22.9888896942139,0.0,3.77655386924744,0.0,0.0,23.3289241790771,0.0,0.428571432828903,2.81698250770569,0.0,250.0,0.0,36.6578483581543,0.0,0.0,670.0,0.0,0.0,1508.57116699219,8.0,1.00943446159363,0.148148149251938,1856.923828125,0.0,0.664173722267151,45.6509590148926,0.0,0.0,0.510129749774933,2829.77001953125,47.5290069580078,0.0,0.0,776.059997558594,0.0,3168.52270507812,0.0,0.0,0.0,2699.17749023438,5.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4352989196777,138.220001220703,0.0,0.0,5.88431596755981,0.0,0.0,0.0,0.0,0.685395419597626,4.64628219604492,0.0,0.0,0.0,0.0,3.44784903526306,0.0,0.319388926029205,0.0,0.0,0.165614366531372,2.49830198287964,-0.0702592208981514
InChI%3D1S%2FC6H11IO3%2Fc1-4%287%296-9-3-5%282-8%2910-6%2Fh4-6%2C8H%2C2-3H2%2C1H3,0.0,0.0,1.4851268529892,0.802286446094513,0.0,-0.0793997123837471,0.0,1.58329737186432,0.429510623216629,0.0,0.0883279070258141,0.0,1.59039437770844,0.0621117502450943,46.0,0.5,0.0226432234048843,0.0,2.0,0.0,1.12669742107391,0.0,0.0,2.94168281555176,0.0,0.96075040102005,0.0,1.11569237709045,0.0,0.0,0.0,8.10000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40828394889832,0.0,0.039283711463213,0.0,1.0,1.99111115932465,0.0,0.050458237528801,0.577350258827209,0.0,0.0,0.0,0.108646027743816,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,7.56047773361206,0.0,0.0,0.0,4.73638200759888,0.70412415266037,0.0,4.09142303466797,0.0,3.10194778442383,0.0,0.0,0.0,0.16666667163372,0.0,2.08992266654968,0.0,1.65096366405487,0.0,1.28006839752197,0.0,0.0,122.962066650391,0.0,0.835406422615051,0.0,0.0,21.2263793945312,0.0,0.5,0.136082768440247,0.0,89.0,0.0,34.8988609313965,0.0,0.0,121.0,0.117851130664349,0.0,649.232971191406,0.0,0.0,0.151374712586403,689.927185058594,0.0,0.485542684793472,38.2523918151855,0.0,0.5,0.267528623342514,836.4453125,27.2384014129639,0.0,0.0,351.040008544922,0.0,590.442687988281,0.0,0.0,0.0,391.256774902344,4.32192802429199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447213590145111,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.94543743133545,38.689998626709,0.0,0.0,4.50303983688354,0.0,0.0,0.0,0.0,1.01856088638306,4.28472709655762,0.0,0.0,0.0,0.0,1.93882322311401,4.0,0.448450475931168,0.0,2.0,0.140859037637711,1.18412029743195,-0.232230767607689
InChI%3D1S%2FC15H13NO2%2Fc1-10%2817%2916%2818%2913-6-7-15-12%289-13%298-11-4-2-3-5-14%2811%2915%2Fh2-7%2C9%2C18H%2C8H2%2C1H3,0.0,0.0,3.42143082618713,1.68647444248199,0.0,-0.0341699831187725,0.0,5.02519607543945,1.01064896583557,0.0,0.0136532988399267,1.0,6.83550786972046,0.663553297519684,98.0,9.72837352752686,-0.0104576088488102,0.0,0.0,0.0,1.22168064117432,0.0,0.0,17.9952964782715,0.0,1.7175041437149,0.0,1.9637246131897,0.0,0.0,0.0,13.0050001144409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17479181289673,0.0,0.0441941730678082,0.0,0.800000011920929,2.40000009536743,0.333333343267441,0.153896108269691,0.0,0.0,0.0,0.0,0.218667790293694,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,12.6983060836792,0.0,0.0,0.0,8.66470336914062,1.29794895648956,0.0,8.04429340362549,0.0,7.00023889541626,0.0,0.0,0.0,0.480313450098038,0.0,5.66181039810181,0.0,5.9316611289978,4.0,4.6181435585022,0.0,0.0,19.9089260101318,0.0,3.27479839324951,0.0,0.0,21.2179279327393,0.0,0.444444447755814,2.62443423271179,0.0,276.0,0.0,31.0482978820801,0.0,0.0,590.0,0.0785674229264259,0.0,1214.70654296875,5.0,0.0,0.37359693646431,1457.87768554688,0.0,0.839925944805145,31.4352073669434,0.0,0.0,0.619346439838409,2120.61108398438,24.660737991333,0.0,0.0,783.030029296875,0.0,1998.58044433594,0.0,0.0,0.0,1520.55810546875,5.16992521286011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26940941810608,0.0,0.0,0.0,1.4816472530365,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0512342453003,40.5400009155273,0.0,0.0,5.87382888793945,0.0,0.0,0.0,0.0,0.564284384250641,4.50619506835938,1.0,0.0,0.0,0.0,3.32010507583618,1.0,0.167921483516693,0.0,1.0,0.116837978363037,2.44508051872253,-0.0559106990695
InChI%3D1S%2FC24H38O4%2Fc1-5-9-13-19%287-3%2917-27-23%2825%2921-15-11-12-16-22%2821%2924%2826%2928-18-20%288-4%2914-10-6-2%2Fh11-12%2C15-16%2C19-20H%2C5-10%2C13-14%2C17-18H2%2C1-4H3,0.0,0.0,2.93108129501343,2.07339024543762,0.0,0.196051120758057,0.0,4.20715475082397,1.06930863857269,0.0,-0.035453774034977,0.0,5.50676584243774,0.457961708307266,124.0,16.3074645996094,-0.322182655334473,0.0,2.0,0.0,1.36898148059845,0.0,0.0,19.6782150268555,0.0,1.51242673397064,0.0,1.42923772335052,0.0,0.0,0.0,26.0357151031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7889270782471,0.0,0.0,0.0,0.888888895511627,10.053539276123,0.200000002980232,0.0277777779847383,1.26491105556488,0.0,0.0,0.0,0.0277777779847383,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,20.777811050415,0.0,0.0,0.0,13.5656108856201,1.15181839466095,0.0,10.5544385910034,0.0,8.48372745513916,0.0,0.0,0.0,0.248005643486977,0.0,6.11735105514526,0.0,5.00828838348389,2.0,4.73459577560425,0.0,0.0,31.0978755950928,2.0,2.94688487052917,0.0,0.0,29.9925518035889,0.0,0.470588237047195,1.70861983299255,0.0,690.0,0.0,37.5414886474609,0.0,0.0,2388.0,0.0,0.0,1593.48608398438,2.0,0.0,0.0833333358168602,1729.32397460938,0.0,0.946303427219391,42.6492881774902,0.0,0.200000002980232,0.0962250456213951,2116.28857421875,43.9776573181152,0.0,0.0,3600.0400390625,0.0,2239.41625976562,0.0,0.0,0.0,2128.32373046875,5.80735492706299,0.0,0.0,4.0,0.544508993625641,0.0,0.0,0.0,0.0,2.0,8.30852031707764,0.0,0.0,0.0,3.53208184242249,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,2.0,18.1681632995605,52.5999984741211,0.0,0.0,10.9991140365601,0.0,0.0,0.0,0.0,0.635919213294983,7.57551145553589,2.0,0.0,0.0,0.0,5.35370397567749,6.0,0.544975399971008,0.0,10.0,0.0448895953595638,3.17791032791138,-0.3643958568573
InChI%3D1S%2FC9H10N4S%2Fc10-7-3-1-6%282-4-7%298-5-14-9%2812-8%2913-11%2Fh1-5H%2C10-11H2%2C%28H%2C12%2C13%29,0.0,0.0,1.79574406147003,1.50659394264221,0.0,0.0515047647058964,0.0,2.40597558021545,0.904206097126007,0.0,-0.00813751015812159,0.0,2.81221532821655,0.471527725458145,70.0,4.25141477584839,0.00181239494122565,0.0,0.0,0.0,0.969276964664459,0.0,0.0,9.28654956817627,0.0,1.34551644325256,0.0,1.3109050989151,0.0,0.0,0.0,10.5155553817749,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.67999982833862,0.0,0.144337564706802,0.0,0.800000011920929,2.53439998626709,0.0,0.172115340828896,0.0,1.0,0.0,0.0,0.193159401416779,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,9.96625518798828,0.0,0.0,0.0,6.79202508926392,0.826132595539093,0.0,5.86735773086548,0.0,4.88631916046143,0.0,0.0,0.0,0.0833333358168602,0.0,3.66984391212463,0.0,2.18224716186523,1.0,2.75011658668518,0.0,0.0,21.5677051544189,0.0,1.85044085979462,0.0,0.0,19.3642997741699,0.0,0.444444447755814,0.997713088989258,0.0,199.0,0.0,27.0876274108887,0.0,0.0,316.0,0.117851130664349,0.0,1016.06811523438,2.0,0.111111111938953,0.234708055853844,1159.12255859375,0.0,0.613473117351532,22.1403484344482,1.15470051765442,0.0,0.359116762876511,1536.21325683594,17.3366813659668,0.0,0.0,659.049987792969,0.0,1226.01843261719,0.0,0.0,0.0,940.0625,4.80735492706299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,8.5506534576416,105.199996948242,0.0,0.0,5.53479862213135,0.0,0.5,0.0,2.0,0.471288859844208,4.40403032302856,0.0,0.0,0.0,0.0,3.40361046791077,1.0,0.133217498660088,0.0,1.0,0.0340206921100616,2.51868653297424,-0.104584738612175
InChI%3D1S%2FC17H19N3O3S%2Fc1-10-8-18-15%2811%282%2916%2810%2923-4%299-24%2821%2917-19-13-6-5-12%2822-3%297-14%2813%2920-17%2Fh5-8H%2C9H2%2C1-4H3%2C%28H%2C19%2C20%29,0.0,0.0,4.33941173553467,2.28589010238647,1.0,-0.0490234531462193,0.0,6.55996513366699,1.43611574172974,0.0,-0.0712273344397545,0.0,8.71617889404297,0.881629109382629,126.0,2.40337419509888,0.132629066705704,0.0,2.0,0.0,1.83377695083618,0.0,0.0,11.2818155288696,0.0,2.49008822441101,0.0,2.80936861038208,0.0,0.0,0.0,18.7810649871826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13148307800293,0.0,0.0360843911767006,0.0,0.857142865657806,4.06559991836548,0.0,0.113149493932724,0.308606714010239,0.0,0.0,0.0,0.189652025699615,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,17.267219543457,0.0,0.0,0.0,11.5284070968628,1.67072820663452,0.0,10.2978897094727,0.0,9.13009738922119,0.0,0.0,0.0,0.472201973199844,0.0,7.33065891265869,0.0,7.65446805953979,2.0,5.54295110702515,0.0,0.0,33.5311241149902,0.0,3.82479858398438,0.0,0.0,34.2214508056641,0.0,0.461538463830948,2.61286687850952,0.0,513.0,0.0,46.4125518798828,0.0,0.0,1419.0,0.0962250456213951,0.0,1831.62060546875,7.0,0.0,0.315235257148743,2151.85913085938,0.0,0.897500991821289,51.0500640869141,0.0,0.0909090936183929,0.642931520938873,3052.03735351562,45.5007095336914,0.0,0.0,1657.06994628906,0.0,3004.08813476562,0.0,0.0,0.0,2507.6748046875,5.58496236801147,0.0,0.0,4.0,0.855542063713074,0.0,0.0,0.0,0.0,1.0,3.27204895019531,0.0,0.0,0.0,6.7122049331665,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,14.632926940918,93.4100036621094,0.0,0.0,8.38192462921143,0.0,0.814325273036957,0.0,2.0,0.881479382514954,6.5065655708313,1.0,0.0,0.0,0.0,4.83308792114258,3.0,0.588057518005371,0.0,1.0,0.151469692587852,3.47943186759949,-0.277344197034836
InChI%3D1S%2FCH2ClF%2Fc2-1-3%2Fh1H2,0.0,0.0,0.0,0.0,0.0,0.0242806822061539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70710682868958,0.0,0.0,0.0,1.41421353816986,0.0,0.0,0.70710676908493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2147979736328,0.0,0.0,0.0,0.0,4.533522605896,0.0,0.5,0.0,0.0,6.0,0.0,4.66901445388794,0.0,0.0,4.0,0.0,0.0,44.1005363464355,0.0,0.0,0.0,30.7144584655762,0.0,0.441765785217285,0.0,0.0,0.0,0.0,11.5047273635864,0.0,0.0,0.0,10.0200004577637,0.0,0.0,0.0,0.0,0.0,0.0,2.58496260643005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21896457672119,0.0,0.0,0.0,1.06904494762421,0.0,0.0,0.0,0.0,0.0,0.303045749664307,0.0,0.0,0.0,0.0,0.0,0.0,0.161535024642944,0.0,1.0,0.0,0.0,-0.105048194527626
InChI%3D1S%2FC20H24O2%2Fc1-3-20%2822%2911-9-18-17-6-4-13-12-14%2821%295-7-15%2813%2916%2817%298-10-19%2818%2C20%292%2Fh1%2C5%2C7%2C12%2C16-18%2C21-22H%2C4%2C6%2C8-11H2%2C2H3,0.199757739901543,0.0,6.61532211303711,4.50700235366821,0.0,-0.0219985377043486,0.0,10.8521718978882,3.24103736877441,0.0,0.00659458059817553,0.0,14.6849966049194,2.38859844207764,130.0,12.3649597167969,0.0084612900391221,0.0,0.0,0.0,4.29852485656738,0.0,0.0,21.3989067077637,0.0,7.0228099822998,6.78693008422852,9.25261974334717,0.0,0.0,0.0,15.5232000350952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.25,0.0,0.0721687823534012,0.0,0.833333313465118,2.11111116409302,0.100000001490116,0.347061187028885,0.0,0.0,0.0,0.0,0.712453961372375,0.0,0.0,46.0,0.0,2.0,0.0,0.0,0.0,15.5351696014404,1.0,0.0,0.0,10.4831123352051,2.3372950553894,0.0,10.2627420425415,0.227062076330185,9.77254295349121,0.0,0.0,0.0,1.22124040126801,0.0,8.03020572662354,0.0,6.63197565078735,2.0,6.55419063568115,0.448623448610306,3.32753610610962,23.5489387512207,4.0,5.0547513961792,0.0,0.0,25.6641845703125,0.0,0.454545468091965,3.95161271095276,0.0,399.0,0.0,41.6604614257812,0.0,2.0,941.0,0.0721687823534012,0.0,1874.59851074219,3.0,0.0,0.459775775671005,2345.3486328125,0.0,0.911016583442688,48.3246421813965,0.0,0.0,1.06862235069275,3711.65356445312,37.328369140625,0.0,0.0,1939.02001953125,0.0,3939.37255859375,1.0,0.0,0.0,3001.29565429688,5.45943164825439,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,4.58493947982788,0.0,0.0,0.0,2.30957436561584,0.0,2.14913988113403,1.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,13.1785202026367,40.4599990844727,0.0,0.0,8.50334453582764,1.0,0.0,0.0,0.0,1.56142044067383,7.79806137084961,0.0,0.0,0.141590550541878,0.0,7.10047435760498,1.0,0.14064534008503,0.0,6.0,0.726252615451813,5.82190704345703,-0.0505571849644184
InChI%3D1S%2FC2Cl6%2Fc3-1%284%2C5%292%286%2C7%298,2.81159281730652,0.0,4.5,0.0,0.0,-0.146240457892418,0.0,1.5,0.0,0.0,0.109680347144604,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,6.0,6.56038331985474,0.0,0.0,0.0,0.0,2.47959184646606,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.5,2.22222232818604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.25,2.5,0.0,4.5,0.5,2.25,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,54.2765197753906,0.0,0.0,0.0,0.0,18.7104244232178,0.0,0.333333343267441,0.0,0.0,34.0,0.0,69.986946105957,0.0,2.0,58.0,0.0,0.0,708.911071777344,0.0,0.0,0.0,771.783020019531,0.0,0.592920899391174,78.4147796630859,0.0,0.0,0.0,998.993408203125,0.0,0.0,0.0,7.05999994277954,0.0,581.665893554688,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80336046218872,0.0,0.0,0.0,3.65168023109436,0.0,0.0,0.0,0.0,3.38643431663513,5.55798292160034,0.0,0.0,0.728931486606598,0.0,2.89285707473755,2.0,0.292480915784836,0.0,0.0,3.7193877696991,0.0,-0.109680347144604
InChI%3D1S%2FC5H10N2O3%2Fc1-7%286-10%294-2-3-5%288%299%2Fh2-4H2%2C1H3%2C%28H%2C8%2C9%29,0.0,0.0,0.781474411487579,0.210909992456436,0.0,0.0493883118033409,,0.55258584022522,0.112309105694294,0.0,-0.0204417463392019,1.0,0.34552201628685,0.0123475287109613,38.0,2.38110160827637,-0.0723515152931213,,0.0,0.0,0.203378573060036,0.0,0.0,1.65096366405487,0.0,0.143810361623764,0.0,0.0786566063761711,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.76000022888184,0.0,0.0,0.0,0.75,7.0,0.650697648525238,0.0,0.0,0.0,0.0,,0.0,0.0,,8.0,0.0,1.0,0.0,,0.0,7.98312759399414,0.0,,,4.66390228271484,0.696923434734344,0.0,3.83817052841187,0.0,2.17532134056091,0.0,,,0.0,,1.07868528366089,,0.0,0.0,0.581224262714386,0.0,0.0,13.0433835983276,0.0,0.485702246427536,0.0,,10.910008430481,,0.428571432828903,0.16666667163372,0.0,98.0,0.0,12.4906749725342,0.0,0.0,146.0,0.0,,313.257110595703,0.0,0.0,0.0,309.374664306641,,0.437176257371902,9.66073799133301,0.0,0.0,0.0,320.277740478516,7.32864665985107,0.0,,271.049987792969,0.0,250.010055541992,0.0,0.0,0.0,182.89128112793,4.32192802429199,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.04004192352295,0.0,0.0,0.0,0.200000002980232,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,5.77945756912231,69.9700012207031,,,2.92729997634888,0.0,0.0,,0.0,0.205971077084541,1.96019756793976,1.0,1.0,0.0,0.0,1.01174747943878,1.0,0.254600375890732,1.0,3.0,0.0,0.499932050704956,-0.126329034566879
InChI%3D1S%2FC6H6O2%2Fc7-5-3-1-2-4-6%285%298%2Fh1-4%2C7-8H,0.0,,1.13807117938995,0.259390205144882,,-0.0598856881260872,,1.04044008255005,0.0496903993189335,,0.0249763056635857,,1.13807117938995,0.00555555569007993,36.0,3.96540641784668,-0.000886865018401295,,,,0.206806227564812,,0.0,4.29827976226807,,0.16243277490139,0.0,0.137870818376541,0.0,0.0,,6.125,0.0,,,0.0,,0.0,,2.51999998092651,0.0,0.0,0.0,0.333333343267441,1.48760330677032,0.333333343267441,0.0277777779847383,0.0,,,,0.0248451996594667,,,8.0,,,0.0,,0.0,5.98312759399414,0.0,,,3.80453038215637,0.471404522657394,,3.23902487754822,0.0,2.54033637046814,0.0,,,0.16666667163372,,1.50166130065918,,1.0,0.0,1.02437734603882,0.0,0.0,9.54893779754639,0.0,0.333333343267441,0.0,,8.66418361663818,,0.25,0.0833333358168602,0.0,54.0,0.0,11.3283681869507,0.0,0.0,60.0,0.0,,310.432037353516,2.0,0.0,0.0833333358168602,331.359985351562,,0.462202519178391,10.1028366088867,0.0,0.0,0.16666667163372,393.240386962891,2.66418385505676,0.0,,140.020004272461,,277.594329833984,0.0,,,60.4979057312012,4.0,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,6.0,0.0,0.0,4.0,,0.0,,,,0.0,4.20382833480835,40.4599990844727,,,2.27456378936768,0.0,0.0,,,0.129099443554878,1.48871433734894,0.0,0.0,0.0,,0.881731867790222,0.0,0.121545106172562,,0.0,0.0166666675359011,0.464163094758987,-0.0249763056635857
