SMILES,SCH-4,ATSm3,C1SP3,SCH-5,ATSm4,SCH-6,Zagreb,ATSm5,VP-0,topoShape,VP-1,ATSc1,MDEO-11,SCH-7,VP-2,PetitjeanNumber,ATSc2,Kier1,MDEO-12,MDEN-22,VP-3,ATSc3,Kier2,SP-0,C2SP2,MDEN-23,ATSp1,MDEC-22,VP-4,ATSc4,Kier3,SP-1,C2SP3,ATSp2,MDEC-23,MDEC-44,VP-5,ATSc5,SP-2,MDEC-24,VP-6,SP-3,WPATH,TopoPSA,ATSp3,SP-4,ATSp4,SPC-4,VP-7,SP-5,ATSp5,VC-3,SPC-5,VCH-3,VC-4,SPC-6,SP-6,VC-5,WPOL,SP-7,VCH-4,VC-6,SC-3,VPC-4,MDEO-22,MDEN-11,MDEN-33,MDEC-11,MDEN-12,ECCEN,C3SP2,SC-4,VAdjMat,VCH-5,VPC-5,MDEC-33,MDEC-12,MDEN-13,fragC,C3SP3,SC-5,VCH-6,VPC-6,MDEC-34,MDEC-13,SC-6,VCH-7,MDEC-14,ATSm1,C1SP2,ATSm2,SCH-3
InChI%3D1S%2FC10H9Cl4NO2S%2Fc11-9%2812%2910%2813%2C14%2918-15-7%2816%295-3-1-2-4-6%285%298%2815%2917%2Fh1-2%2C5-6%2C9H%2C3-4H2,0.0,73.2724914551,2.0,0.0641500279,90.4400482178,0.3477161527,96.0,42.1304550171,12.8249940872,1.0,7.6244430542,0.5088177323,0.25,0.6155961156,8.202413559,0.5,-0.1943318993,14.4099721909,0.0,0.0,6.1664509773,-0.0395347066,5.1747918129,13.4996356964,2.0,0.0,1708.55078125,3.9654064178,3.4483149052,-0.0138863428,2.6592798233,8.34304142,2.0,2025.0119628906,6.9992852211,0.0,2.6901783943,0.0056502461,8.3416604996,0.730296731,1.7059005499,6.900993824,567.0,62.6800003052,2885.8937988281,4.8226547241,2677.8310546875,5.0726003647,1.1639379263,4.0385904312,2071.3046875,2.8094694614,5.977189064,0.0,0.4545686543,8.5314569473,2.4250414371,1.6573120356,30.0,1.5593453646,0.0,0.5844454169,2.1323003769,5.9447293282,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.2041241527,5.1699252129,0.0372678004,5.0751318932,4.4615421295,0.0,0.0,478.0799865723,2.0,1.0667486191,0.1843327582,5.517742157,1.8505358696,0.0,0.2041241527,0.2785022259,0.0,56.8876953125,2.0,31.5867538452,0.0
InChI%3D1S%2FC7H7Cl%2Fc8-6-7-4-2-1-3-5-7%2Fh1-5H%2C6H2,0.0,10.9517374039,1.0,0.0,10.9034748077,0.1020620763,34.0,6.9034748077,5.2277517319,0.6666666865,3.0660207272,0.0439471155,0.0,0.0721687824,1.8864904642,0.400000006,-0.0180984568,6.125,0.0,0.0,1.3057347536,-0.0032659653,3.1111111641,5.8199911118,0.0,0.0,405.9908447266,7.7323160172,0.7452718019,-0.0005885971,1.7999999523,3.9318516254,5.0,422.1942443848,3.9654064178,0.0,0.4253208637,-2.02400333364494e-05,2.9122841358,0.0,0.1344480067,2.3020951748,64.0,0.0,472.7454833984,1.5953879356,342.4723205566,0.4927992821,0.0514344499,1.1051716805,126.1005477905,0.1178511307,0.5948613286,0.0,0.0,0.4927992821,0.3484617174,0.0,7.0,0.1443375647,0.0,0.0,0.2041241527,0.269713372,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,4.0,0.0,0.2721544802,0.0,0.0,0.0,169.0099945068,1.0,0.0,0.032075014,0.1798089296,0.0,0.0,0.0,0.0226804614,0.0,15.7127532959,0.0,9.9517374039,0.0
InChI%3D1S%2FC16H19ClN4O2S%2Fc1-10-4-3-5-12%2811%2810%292%2919-14-8-13%2817%2920-16%2821-14%2924-9-15%2823%2918-6-7-22%2Fh3-5%2C8%2C22H%2C6-7%2C9H2%2C1-2H3%2C%28H%2C18%2C23%29%28H%2C19%2C20%2C21%29,0.0,46.3916473389,6.0,0.0,47.460319519,0.1360827684,116.0,48.7376441956,15.3626708984,1.0,9.2300662994,0.5296489596,0.200000003,0.3484617174,7.0930356979,0.5,-0.3038492501,20.3136005402,0.0,1.5981770754,4.8997769356,0.0705132261,10.2222223282,17.5267333984,0.0,0.0,1750.4281005859,4.022046566,3.4309780598,-0.0825105086,6.6824455261,11.4904022217,5.0,1975.638671875,11.498506546,0.0,2.2785403728,-0.0013790773,10.1321659088,0.0,1.4200509787,7.7678642273,1525.0,114.5400009155,2582.2055664063,5.9965143204,2561.267578125,3.0912928581,0.86518085,4.5576524734,2231.0625,0.8918866515,4.4816212654,0.0,0.0,5.8220682144,2.9630801678,0.104443647,33.0,2.036362648,0.0,0.0,1.5804176331,1.623672843,0.0,0.0,0.0,0.3333333433,0.0,531.0,0.0,0.0,5.584962368,0.0,2.1541945934,6.0696387291,2.4551637173,0.0,1752.0799560547,2.0,0.2323078066,0.0535190441,2.4307594299,0.0,3.8293874264,0.0,0.1415390074,0.0,40.8293952942,2.0,32.2849731445,0.0
InChI%3D1S%2FC6Cl6%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299,0.0,41.4208488464,0.0,0.0,90.6973724365,0.0370370373,60.0,69.986946106,9.803360939,0.25,4.9016804695,0.2987281978,0.0,0.2222222239,4.1516804695,0.200000003,0.0,10.0833330154,0.0,0.0,4.0044116974,-0.1493640989,3.3950617313,9.4641017914,0.0,0.0,1112.0291748047,0.0,2.0022058487,-0.0746820495,1.5625,5.4641017914,6.0,1287.0638427734,0.0,0.0,1.0011029243,0.0,5.1547007561,0.0,0.4536764324,4.976067543,174.0,0.0,1797.3913574219,2.872934103,1744.3162841797,3.6427345276,0.1205357164,1.6586892605,845.6205444336,0.8504200578,4.976067543,0.0,0.0,7.019657135,0.8293446302,0.4821428657,21.0,0.2222222239,0.0,0.0,1.1547005177,2.7789914608,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,4.584962368,0.0,3.6597836018,9.1254653931,0.0,0.0,12.0600004196,0.0,0.6666666865,0.015625,4.7816472054,0.0,0.0,0.0,0.1063025072,0.0,58.2765197754,0.0,23.7104244232,0.0
InChI%3D1S%2FC4H8Cl2O%2Fc5-1-3-7-4-2-6%2Fh1-4H2,0.0,9.5676584244,4.0,0.0,9.8639717102,0.0,22.0,6.9034748077,5.5044622421,1.0,3.1809177399,0.2819338441,0.0,0.0,1.7462658882,0.5,-0.1136453152,7.0,0.0,0.0,0.7515851855,-0.1398490369,6.0,5.535533905,0.0,0.0,262.1277770996,2.9416828156,0.4293889105,0.1649724245,6.0,3.4142136574,0.0,234.0596008301,0.0,0.0,0.2314550281,-0.0253576152,2.0606601238,0.0,0.1312226653,1.2071068287,56.0,9.2299995422,190.1434326172,0.6767767072,148.8501586914,0.0,0.0,0.3535533845,109.7399520874,0.0,0.0,0.0,0.0,0.0,0.1767766923,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,3.8073549271,0.0,0.0,0.0,0.0,0.0,154.0299987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1999759674,0.0,10.5676584244,0.0
InChI%3D1S%2FC11H14O2%2Fc1-4-5-9-6-7-10%2812-2%2911%288-9%2913-3%2Fh4%2C6-8H%2C1%2C5H2%2C2-3H3,0.0,17.3283672333,0.0,0.0,19.1028366089,0.0680413842,58.0,15.6604595184,8.0401115417,1.0,4.1328287125,0.3511786461,0.0,0.1443375647,2.6821348667,0.5,-0.1927754879,11.0769233704,0.0,0.0,1.8279913664,-0.0614895411,5.671875,9.6817979813,1.0,0.0,673.6506347656,4.5565538406,1.1742707491,0.1639606059,3.0,6.312391758,6.0,735.0504760742,7.678194046,0.0,0.7136342525,-0.1229652986,4.8044090271,0.0,0.3494204283,3.9941334724,256.0,18.4599990845,924.0389404297,3.1318287849,894.8843383789,1.4253402948,0.1672172397,2.2296481133,641.3745117188,0.2357022613,2.2272055149,0.0,0.0,2.5791871548,1.3122162819,0.013888889,17.0,0.7702799439,0.0,0.0,0.5374574661,0.4924968481,0.3333333433,0.0,0.0,0.4585660696,0.0,151.0,0.0,0.0,4.70043993,0.0,0.6248027086,1.6509636641,3.9069008827,0.0,573.0200195313,1.0,0.0833333358,0.0240562614,0.6036575437,0.0,2.6279861927,0.0,0.0366521999,0.0,14.5489377975,1.0,14.328368187,0.0
InChI%3D1S%2FC11H11N3O3%2Fc12-10%2815%296-9-11%2816%2917-13-14%289%297-8-4-2-1-3-5-8%2Fh1-5H%2C6-7H2%2C%28H2-%2C12%2C13%2C15%2C16%29%2Fp%2B1,0.0,28.0409736633,2.0,0.0962250456,24.4324111938,0.334369868,84.0,22.5710258484,9.5044126511,0.8000000119,5.6510128975,0.3364857137,0.200000003,0.3349314928,4.2612514496,0.4444444478,-0.1458069384,13.4320983887,0.6324555278,0.0,2.9462292194,0.012647599,6.25,12.2507123947,0.0,1.0,950.3294677734,8.1850233078,2.0693922043,-0.0039970861,3.7288942337,8.1647033691,7.0,1082.8675537109,8.3648319244,0.0,1.3030236959,-0.118935205,7.3478555679,0.0,0.6388834119,5.4335975647,537.0,,1432.6765136719,4.482462883,1249.1877441406,2.0431222916,0.3733664751,3.5255584717,1062.5537109375,0.4990136623,3.1973545551,0.0,0.0,4.2087993622,1.8579862118,0.0706011355,21.0,1.3158032894,0.0,0.0,1.15082407,0.9378801584,0.0,0.0,0.0,0.0,0.200000003,250.0,0.0,0.0,5.0874629021,0.0527046286,1.2507936954,2.249576807,0.0,0.25,884.0599975586,1.0,0.1642664224,0.1301808357,1.2652019262,0.0,0.0,0.0,0.1196339056,0.0,20.4033718109,1.0,20.408285141,0.0
InChI%3D1S%2FC20H26O2%2Fc1-3-20%2822%2911-9-18-17-6-4-13-12-14%2821%295-7-15%2813%2916%2817%298-10-19%2818%2C20%292%2Fh1%2C16-18%2C22H%2C4-12H2%2C2H3,0.0,41.6604614258,1.0,0.0721687824,48.3246421814,0.4597757757,130.0,37.3283691406,13.5288238525,0.8333333135,8.9100418091,0.2147401422,0.1000000015,1.0686223507,8.259188652,0.4545454681,-0.0558813326,15.5232000351,0.0,0.0,7.5923266411,-0.0598264448,5.25,15.5351696014,1.0,0.0,1927.8166503906,12.3649597168,6.3040704727,0.0035097629,2.1111111641,10.4831123352,9.0,2411.4738769531,21.3989067078,1.0,4.977227211,0.0169827361,10.2627420425,6.7869300842,3.6243703365,9.7725429535,941.0,37.2999992371,3814.5727539063,8.0302057266,4048.8244628906,6.615322113,2.7426505089,6.5541906357,3086.3852539063,1.6306135654,10.8521718979,0.0,0.1415905505,14.6849966049,5.0547513962,0.7509089708,46.0,3.951612711,0.0,0.1997577399,2.3372950554,4.5125222206,0.0,0.0,0.0,0.25,0.0,399.0,2.0,0.2270620763,5.4594316483,0.0721687824,7.4428167343,6.6319756508,4.5849394798,0.0,2139.0200195313,4.0,1.2212404013,0.3671990931,9.957736969,3.3275361061,2.3095743656,0.4486234486,0.7564172149,2.1491398811,23.5489387512,0.0,25.6641845703,0.0
InChI%3D1S%2FC3H5NO2%2Fc1-2-6-3%284%295%2Fh2H%2C1H2%2C%28H2%2C4%2C5%29,0.0,7.2134928703,0.0,0.0,3.4982771873,0.0,20.0,2.4982771873,3.1399190426,1.0,1.3216814995,0.2312358469,0.0,0.0,0.5896703601,0.5,-0.199081853,6.0,0.5,0.0,0.1949635297,0.1094695851,3.2000000477,4.991563797,0.0,0.0,143.0757598877,0.0,0.0789344683,-0.019332381,5.3333334923,2.7700555325,0.0,128.0209350586,0.5,0.0,0.0,-0.006673276,2.1825220585,0.0,0.0,0.8660253882,32.0,53.3100013733,116.2288513184,0.5773502588,68.8049316406,0.2886751294,0.0,0.0,37.8926086426,0.0456435457,0.2886751294,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4082483053,0.0263523143,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,3.5849626064,0.0,0.0186339002,0.0,1.0,0.0,70.0299987793,0.0,0.0,0.0,0.0,0.0,0.3333333433,0.0,0.0,0.0,7.9089260101,2.0,6.1624612808,0.0
InChI%3D1S%2FC10H12O%2Fc1-3-4-9-5-7-10%2811-2%298-6-9%2Fh3%2C5-8H%2C1%2C4H2%2C2H3,0.0,13.6641836166,0.0,0.0,12.6641836166,0.0833333358,48.0,8.3320922852,6.7092132568,1.0,3.6037895679,0.1717605144,0.0,0.1178511307,2.3408739567,0.5,-0.095722191,9.0909090042,0.0,0.0,1.5390939713,0.0008641097,4.7928996086,8.1044483185,1.0,0.0,554.0487060547,6.6787228584,0.9282858968,0.0103439381,2.8444445133,5.3637032509,6.0,590.0028686523,7.0037865639,0.0,0.5544120669,0.0008189775,4.0836749077,0.0,0.2645344138,3.2406001091,170.0,9.2299995422,703.5155029297,2.3366558552,606.6906738281,0.925812006,0.1205583289,1.6910440922,366.1293945313,0.1858925074,1.1745942831,0.0,0.0,1.1957486868,0.9714044929,0.0,12.0,0.5547378659,0.0,0.0,0.4082483053,0.3507329524,0.0,0.0,0.0,0.125,0.0,125.0,0.0,0.0,4.4594316483,0.0,0.3745366335,0.3333333433,3.3275361061,0.0,419.0100097656,1.0,0.0,0.027777778,0.3136068583,0.0,1.0920482874,0.0,0.0309820846,0.0,11.7744693756,1.0,11.6641836166,0.0
InChI%3D1S%2FC12H9NO2%2Fc14-13%2815%2911-7-6-9-5-4-8-2-1-3-10%2811%2912%288%299%2Fh1-3%2C6-7H%2C4-5H2,0.0,26.7710227966,0.0,0.0962250456,26.8269233704,0.3152352571,84.0,23.4911079407,8.0646753311,1.0,4.9505624771,0.0651353449,0.5,0.5636610985,3.8406188488,0.5,0.0067114029,10.1730108261,0.0,0.0,3.050579071,-0.0227158647,3.785599947,10.413848877,0.0,0.0,967.8537597656,7.913333416,2.3906400204,-0.0147821689,1.555555582,7.2708568573,8.0,1185.0845947266,15.7143325806,0.0,1.6341354847,-0.0017042916,6.7548398972,0.0,0.9993771911,5.8807091713,317.0,45.8199996948,1754.7952880859,5.3267245293,1629.0799560547,2.7127795219,0.6123103499,4.2899012566,1168.4215087891,0.4406104386,4.7496705055,0.0,0.0,6.6572351456,3.1575791836,0.0984654203,25.0,2.2477052212,0.0,0.0,1.0499433279,1.0816469193,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,4.9068903923,0.0625,1.7130783796,6.0836434364,0.0,0.0,466.0299987793,4.0,0.348110348,0.1483083814,2.0130386353,0.0,0.0,0.0,0.2198113352,0.0,16.9089260101,0.0,18.2731170654,0.0
InChI%3D1S%2FC2H4N4%2Fc3-2-4-1-5-6-2%2Fh1H%2C%28H3%2C3%2C4%2C5%2C6%29,0.0,8.7723226547,0.0,0.1443375647,2.5261733532,0.1443375647,26.0,0.0,3.2071068287,0.5,1.7071068287,0.1436853558,0.0,0.0,1.0303300619,0.3333333433,-0.1179573461,4.1666665077,0.0,1.8898816109,0.5669417381,0.0580769815,1.6326531172,4.4057774544,0.0,0.0,212.8500671387,0.0,0.3093592227,-0.0119623141,0.9795918465,2.8938467503,0.0,221.1237487793,0.5,0.0,0.0441941731,0.0,2.3896286488,0.0,0.0,1.6438468695,26.0,59.9399986267,248.55519104,1.1299360991,56.8419914246,0.4082483053,0.0,0.2886751294,0.0,0.0625,0.4330126941,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2886751294,0.0754441768,0.0,0.0,0.0,0.0,1.3103706837,29.0,0.0,0.0,3.5849626064,0.0441941731,0.0662912577,0.0,0.0,0.0,114.0400009155,0.0,0.0,0.0220970865,0.0,0.0,0.0,0.0,0.0,0.0,7.4399523735,0.0,7.1909141541,0.0
InChI%3D1S%2FC12H11N%2Fc13-12-9-5-4-8-11%2812%2910-6-2-1-3-7-10%2Fh1-9H%2C13H2,0.0,18.3323707581,0.0,0.0,17.4985561371,0.1853954047,64.0,13.4985561371,7.2735028267,0.75,4.2767090797,0.026916787,0.0,0.190371424,2.953275919,0.4285714328,-0.008764267,9.5510206223,0.0,0.0,2.045583725,-0.0041761165,4.4814815521,9.0960121155,0.0,0.0,804.5971679688,12.4071960449,1.3776113987,-0.000494946,2.2684309483,6.3770098686,10.0,909.9631347656,11.3998241425,0.0,0.8854758739,-2.3050282834447e-05,5.3236856461,0.0,0.3591167629,4.4331541061,240.0,26.0200004578,1179.6176757813,3.6075837612,1079.2601318359,1.4401774406,0.1943553835,2.7933008671,752.6752929688,0.238835454,2.3436253071,0.0,0.0,3.0589134693,1.3731303215,0.0481125228,17.0,0.8859192133,0.0,0.0,0.5384516716,0.5322293043,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,4.70043993,0.0,0.7070689797,2.3811016083,0.0,0.0,469.0100097656,2.0,0.1642664224,0.0598527938,0.7501542568,0.0,0.0,0.0,0.045963902,0.0,13.3599882126,0.0,14.166185379,0.0
InChI%3D1S%2FC4H8N4O2%2Fc9-5-7-1-2-8%286-10%294-3-7%2Fh1-4H2,0.0,14.436413765,4.0,0.0,13.353096962,0.0833333358,44.0,8.0483436584,5.433778286,0.75,3.0300593376,0.1307218373,0.1428571492,0.1178511307,2.0706255436,0.4285714328,-0.0536257513,8.1000003815,0.0,0.200000003,1.4633955956,0.0126407528,4.0,7.3973412514,0.0,2.0,366.2752075195,3.3019273281,0.848634243,-0.00011433,2.2857143879,4.8637032509,0.0,399.0006103516,0.0,0.0,0.5395208001,-0.0702339709,3.703248024,0.0,0.1737423539,3.1210269928,125.0,65.3399963379,480.5392456055,2.0479807854,376.5700073242,0.9855985641,0.0431815051,1.4714045525,161.0861206055,0.200000003,1.114807725,0.0,0.0,1.0404400826,0.9023689032,0.0,11.0,0.402368933,0.0,0.0,0.4082483053,0.3644923568,0.0,0.0,0.3333333433,0.0,0.0,100.0,0.0,0.0,4.3219280243,0.0,0.3419611454,0.0,0.0,0.0,234.0599975586,0.0,0.0,0.0500000007,0.2870937586,0.0,0.0,0.0,0.0447213612,0.0,12.9888906479,0.0,12.491648674,0.0
InChI%3D1S%2FC8H11N%2Fc1-6-3-4-8%289%297%282%295-6%2Fh3-5H%2C9H2%2C1-2H3,0.0,12.3323707581,2.0,0.0,10.4985561371,0.0680413842,42.0,4.166185379,5.8094010353,0.6666666865,3.0267090797,0.0269171391,0.0,0.2041241527,2.3600423336,0.400000006,-0.0087624714,7.1111111641,0.0,0.0,1.4253025055,-0.0041686893,2.7222223282,6.8533711433,0.0,0.0,476.0044555664,1.6509636641,0.825623095,-0.0005160923,1.7041419744,4.1983771324,4.0,513.9304199219,5.8538007736,0.0,0.4590633214,-1.11129611468641e-05,3.8727920055,0.0,0.1656694859,2.860366106,84.0,26.0200004578,647.2998046875,1.8167629242,496.7064819336,1.4782780409,0.013888889,1.3316001892,177.2674865723,0.3943375647,1.5580285788,0.0,0.0,2.0759329796,0.5044733286,0.0481125228,10.0,0.0680413842,0.0,0.0,0.7600796819,0.5979521871,0.0,0.0,0.0,0.25,0.0,67.0,0.0,0.0,4.1699252129,0.0,0.5905091763,1.6509636641,2.3348152637,0.0,328.0100097656,2.0,0.1666666716,0.0240562614,0.6210113168,0.0,2.9416828156,0.0,0.0620014109,0.0,9.3599882126,0.0,9.166185379,0.0
InChI%3D1S%2FC8H13NO2%2Fc1-9-5-3-4-7%286-9%298%2810%2911-2%2Fh4H%2C3%2C5-6H2%2C1-2H3,0.0,15.7710237503,2.0,0.0,14.9928302765,0.0833333358,50.0,10.7711162567,6.9623808861,1.0,3.6966426373,0.3761655688,0.0,0.1314458549,2.7474024296,0.5,-0.267198205,9.0909090042,0.5,0.0,1.7894027233,0.1221239418,4.1326532364,8.2675848007,1.0,0.0,542.8711547852,3.5327756405,1.1725466251,-0.1260840148,2.5,5.2363820076,1.0,591.317565918,3.9415400028,0.0,0.7178243995,0.1863273531,4.4173893929,0.0,0.3123920858,3.425645113,156.0,,735.8369140625,2.3311884403,624.4797973633,1.4384204149,0.0929336995,1.6836198568,377.9789123535,0.3673355281,1.8226175308,0.0,0.0,2.1991298199,0.8108406663,0.0170103461,13.0,0.3766453862,0.0,0.0,0.6910440326,0.5662486553,0.0,0.0,0.0,0.1666666716,0.0,101.0,1.0,0.0,4.4594316483,0.0,0.6735853553,1.0,2.2791855335,0.0,466.0299987793,0.0,0.1178511307,0.0456435457,0.678319931,0.0,1.3731781244,0.0,0.0684653223,0.0,12.9089260101,1.0,12.4948320389,0.0
InChI%3D1S%2FC4H7Cl2O4P%2Fc1-8-11%287%2C9-2%2910-3-4%285%296%2Fh3H%2C1-2H3,0.0,34.331653595,0.0,0.0,22.4316387177,0.0,46.0,22.2203903198,7.6492862701,1.0,3.5707607269,0.6225307584,0.0,0.0,2.7927076817,0.5,-0.6069489121,11.0,1.5,0.0,1.2112598419,0.5458529592,4.7928996086,8.9057769775,0.0,0.0,341.6828918457,0.0,0.5172704458,-0.2535008788,4.4444446564,5.0378227234,0.0,340.5198974609,1.0,0.0,0.2842694223,-0.1537429988,4.4502887726,0.0,0.1464582533,3.0323479176,168.0,54.5699996948,375.244720459,1.2406902313,310.1683044434,2.1207818985,0.0,0.9010475874,243.1067047119,0.5538192987,1.9295139313,0.0,0.0186432246,1.3216780424,0.4082483053,0.0,12.0,0.0,0.0,0.0,1.3350249529,0.504617691,1.5,0.0,0.0,0.25,0.0,94.0,0.0,0.1767766923,4.4594316483,0.0,0.3860886395,0.0,0.5,0.0,179.0700073242,0.0,0.0,0.0,0.2723508775,0.0,0.400000006,0.0,0.0,0.0,35.1737976074,2.0,24.6407566071,0.0
InChI%3D1S%2FC4H7Cl%2Fc1-4%282%293-5%2Fh3H%2C1-2H3,0.0,5.9517374039,2.0,0.0,5.9034748077,0.0,16.0,0.0,4.2112436295,0.5,1.9433288574,0.0280767232,0.0,0.0,1.4046771526,0.3333333433,-0.0164020527,5.0,0.0,0.0,0.6546536684,0.0094709741,2.25,4.2844572067,0.0,0.0,202.2141418457,0.0,0.0,-0.0071072821,4.0,2.2700555325,0.0,177.264175415,1.0,0.0,0.0,0.0,1.8020951748,0.0,0.0,0.8164966106,18.0,0.0,156.3620605469,0.0,62.8338699341,0.4082483053,0.0,0.0,0.0,0.2886751294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4082483053,0.3273268342,0.0,0.0,0.0,0.5,0.0,19.0,1.0,0.0,3.3219280243,0.0,0.0,0.0,1.0,0.0,101.0100021362,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.7127532959,1.0,5.9517374039,0.0
InChI%3D1S%2FC42H50Cl4N2O4%2Fc1-42-17-16-36-35-13-11-34%2851-40%2849%2926-29-2-7-32%288-3-29%2947%2822-18-43%2923-19-44%2928-31%2835%296-12-37%2836%2938%2842%2914-15-39%2842%2952-41%2850%2927-30-4-9-33%2810-5-30%2948%2824-20-45%2925-21-46%2Fh2-5%2C7-11%2C13%2C28%2C36-39H%2C6%2C12%2C14-27H2%2C1H3,0.0,93.3421020508,9.0,0.0833333358,103.4189376831,0.5876731277,274.0,109.2597427368,33.0369567871,1.0,20.8433570862,0.9093009233,0.0714285746,1.0843780041,16.2788829803,0.5,-0.4845473468,41.6288070679,0.8164966106,0.0,12.510187149,-0.1061311439,19.921875,36.6663513184,0.0,0.0,4087.181640625,0.0,10.0823993683,0.2593384385,10.3105802536,25.2532310486,23.0,4819.9204101563,50.0928421021,0.0,7.4978337288,-0.0269848853,22.3229560852,3.9887340069,4.988535881,18.9075069427,14222.0,59.0800018311,6866.1538085938,16.5510883331,7363.0600585938,8.227845192,3.4126570225,13.496295929,6744.51953125,2.1275525093,14.1445789337,0.0,0.1178511307,19.6565494537,9.5903377533,0.5793480277,89.0,7.4642047882,0.0,0.0821332112,3.386259079,5.2063560486,0.1000000015,0.0,0.0416666679,0.0,0.0,2518.0,0.0,0.1178511307,6.70043993,0.0833333358,8.5211858749,13.2822780609,3.3498196602,0.0,8797.099609375,7.0,0.8377398849,0.3937831223,11.0284891129,3.0717628002,2.3525831699,0.1070380881,0.713721633,1.0,86.6688690186,2.0,67.7966156006,0.0
InChI%3D1S%2FC3H8N2O%2Fc1-2-5%284%293-6%2Fh3H%2C2%2C4H2%2C1H3,0.0,6.0520219803,2.0,0.0,5.0517430305,0.0,20.0,1.3320919275,3.7172691822,1.0,1.7754346132,0.1916750371,0.0,0.0,0.9358565807,0.5,-0.1266195625,6.0,0.0,0.0,0.5005420446,0.0494062379,3.2000000477,4.991563797,0.0,0.0,172.3254394531,0.5,0.0745356008,-0.0129287653,3.0,2.8080604076,0.0,158.4392852783,0.0,0.0,0.0,-0.0056954315,1.9216682911,0.0,0.0,1.3938468695,31.0,46.3300018311,145.9858856201,0.2886751294,90.674911499,0.5773502588,0.0,0.0,17.6913776398,0.1054092571,0.2886751294,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2886751294,0.1484424025,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.5849626064,0.0,0.0430331491,0.0,1.1547005177,1.0,139.0299987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4944453239,0.0,6.0244503021,0.0
InChI%3D1S%2FCHCl3%2Fc2-1%283%294%2Fh1H,0.0,26.1382598877,0.0,0.0,0.0,0.0,12.0,0.0,3.9790306091,1.0,1.9639610052,0.1462404579,0.0,0.0,2.2269225121,0.5,-0.1096803471,4.0,0.0,0.0,0.0,0.0365601145,1.3333333731,3.577350378,0.0,0.0,177.8859710693,0.0,0.0,0.0,,1.7320507765,0.0,151.2026367188,0.0,0.0,0.0,0.0,1.7320507765,0.0,0.0,0.0,9.0,0.0,105.9755783081,0.0,0.0,0.0,0.0,0.0,0.0,0.8416975737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502588,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0300002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1382598877,0.0,8.8552122116,0.0
InChI%3D1S%2FC12H15N3O6%2Fc1-6-9%2813%2816%2917%297%282%2911%2815%2820%2921%298%2812%283%2C4%295%2910%286%2914%2818%2919%2Fh1-5H3,0.0,38.3130722046,5.0,0.0,44.9793281555,0.0370370373,108.0,58.5458374023,12.2911300659,0.75,6.0162653923,0.2039806247,3.1143274307,0.1567426175,5.6921496391,0.4285714328,0.0489577912,19.047618866,0.0,0.0,3.1921496391,0.0292529091,6.6299357414,16.6961517334,0.0,0.0,1226.2419433594,0.0,2.433412075,-0.0241133422,3.673469305,9.4074773788,3.0,1476.658203125,0.0,0.0,1.56937325,-0.2657362819,10.0741443634,0.0,0.6114780307,6.5672354698,774.0,137.4600067139,2230.9064941406,6.31524086,2508.8395996094,5.1616091728,0.3088801503,4.6909294128,2415.4072265625,1.8420084715,9.6141967773,0.0,0.25,15.6609668732,2.7465806007,0.3552050889,39.0,1.308578372,0.0,0.0625,3.1804840565,2.2254562378,0.0,0.0,0.75,2.6921732426,0.0,227.0,0.0,0.2886751294,5.3923172951,0.0,3.364723444,9.1254653931,0.0,0.0,876.0900268555,3.0,0.9427586198,0.015625,4.677011013,2.6207413673,10.4086446762,0.0962250456,0.0600256361,2.8717458248,26.7267780304,0.0,24.8193511963,0.0
